Gene1,Gene2
HDAC2,BC035044
HDAC2,TYROBP
HDAC2,SATB1
HDAC2,TPM4
HDAC2,SERPINB1A
HDAC2,GPR65
HDAC2,ADSSL1
HDAC2,EBI3
HDAC2,FCGR2B
HDAC2,PRKCQ
HDAC2,APOE
HDAC2,CNRIP1
HDAC2,RHOF
HDAC2,SPI1
HDAC2,PLEK
HDAC2,DOK2
HDAC2,GM1966
HDAC2,VSIR
HDAC2,CASP4
HDAC2,IKZF1
HDAC2,ABCG2
HDAC2,PADI4
HDAC2,CASP1
HDAC2,NCF1
HDAC2,GPR160
HDAC2,CYP2J6
HDAC2,NFAM1
HDAC2,CYP2J9
HDAC2,IL12A
HDAC2,RCSD1
HDAC2,FUT7
HDAC2,IRF8
HDAC2,LCP2
HDAC2,CCL4
HDAC2,LTB
HDAC2,PLXNC1
HDAC2,SLC18A2
HDAC2,CD74
HDAC2,NKG7
HDAC2,FCER1G
HDAC2,CTSF
HDAC2,TGM2
HDAC2,CD300A
HDAC2,LY6A
HDAC2,GM5111
HDAC2,CD52
HDAC2,SELENBP1
HDAC2,CPA3
HDAC2,TBXAS1
HDAC2,MUC13
HDAC2,MS4A6C
HDAC2,ARL11
HDAC2,CASP12
HDAC2,PLPPR3
HDAC2,CSF2RB
HDAC2,SHISA8
HDAC2,H2-AA
HDAC2,SMPDL3A
HDAC2,GRK3
HDAC2,PDZK1IP1
HDAC2,SH2D5
HDAC2,FCGR3
HDAC2,SCARF1
HDAC2,NSD2
HDAC2,ITM2A
IKZF1,NADK
IKZF1,NFAT5
IKZF1,IDH1
IKZF1,TFG
IKZF1,ELF1
IKZF1,UBR7
IKZF1,TMEM229B
IKZF1,TRMT11
IKZF1,NCEH1
IKZF1,TYMS
IKZF1,CISH
IKZF1,CHORDC1
IKZF1,TRIM35
IKZF1,GBP7
IKZF1,MIS12
IKZF1,CLPTM1L
IKZF1,OASL2
IKZF1,SERPINB9
IKZF1,PPP1R15A
IKZF1,ZFP35
IKZF1,UNC93B1
IKZF1,FAR1
IKZF1,MTMR6
IKZF1,FAM136A
IKZF1,ARID5A
IKZF1,POLD1
IKZF1,TOP3B
IKZF1,PLEKHO2
IKZF1,SNAP47
IKZF1,LONP2
IKZF1,CTC1
IKZF1,STXBP4
IKZF1,MAD2L1
IKZF1,CSGALNACT1
IKZF1,MSH6
IKZF1,ACOX1
IKZF1,FCGR2B
IKZF1,TMX3
IKZF1,RPRD1B
IKZF1,IKZF1
IKZF1,VSIR
IKZF1,TBC1D5
IKZF1,ZFP24
IKZF1,B230219D22RIK
IKZF1,RPA2
IKZF1,PRMT7
IKZF1,TBL3
IKZF1,OTUD6B
IKZF1,GLB1
IKZF1,ACAA2
IKZF1,GMFB
IKZF1,ARL6IP6
IKZF1,ME2
IKZF1,PSTPIP1
IKZF1,KAT7
IKZF1,PBK
IKZF1,MORC3
IKZF1,MAP4K2
IKZF1,NUP107
IKZF1,FUCA2
IKZF1,PLIN3
IKZF1,RPS6KA3
IKZF1,CSTF2
IKZF1,PPAT
IKZF1,FAM76B
IKZF1,DNAJC10
IKZF1,ABCB8
IKZF1,UBA7
IKZF1,CYBC1
IKZF1,INTS13
IKZF1,TIPIN
IKZF1,JUN
IKZF1,POLE3
IKZF1,CDT1
IKZF1,PGLYRP2
IKZF1,CDC7
IKZF1,SDF2L1
IKZF1,CSF2RB
IKZF1,SGMS1
IKZF1,GBP3
IKZF1,METTL7A1
IKZF1,TYROBP
IKZF1,MTREX
IKZF1,1700017B05RIK
IKZF1,SERPINA3G
IKZF1,4833439L19RIK
IKZF1,FCHO2
IKZF1,AKNA
IKZF1,TSPAN14
IKZF1,GIMAP6
IKZF1,METAP1
IKZF1,SAMD9L
IKZF1,PANX1
IKZF1,ATAD1
IKZF1,DCAF13
IKZF1,TARS
IKZF1,RAD51
IKZF1,KCTD12
IKZF1,CYP2J9
IKZF1,ARL8B
IKZF1,SLC25A46
IKZF1,TBC1D10C
IKZF1,DHRS3
IKZF1,PRKCH
IKZF1,TIMM29
IKZF1,CD69
IKZF1,MFSD1
IKZF1,SNAP23
IKZF1,RANBP3
IKZF1,ZNRF2
IKZF1,TUBGCP3
IKZF1,DHX33
IKZF1,CSGALNACT2
IKZF1,GIMAP5
IKZF1,DENND1C
IKZF1,ZFP945
IKZF1,GLIPR2
IKZF1,TCP11L2
IKZF1,LAPTM4B
IKZF1,GUSB
IKZF1,ANXA5
IKZF1,OSBPL1A
IKZF1,RFC4
IKZF1,RRM1
IKZF1,TMEM173
IKZF1,USP37
IKZF1,FIGNL1
IKZF1,GFI1B
IKZF1,PTDSS1
IKZF1,CTLA2A
IKZF1,MFNG
IKZF1,WDHD1
IKZF1,CTLA2B
IKZF1,NAMPT
IKZF1,ITGAL
IKZF1,LONP1
IKZF1,MFSD14B
IKZF1,TK1
IKZF1,TES
IKZF1,DPP8
IKZF1,CLN5
IKZF1,DNAJC5
IKZF1,COPB1
IKZF1,PRIM2
IKZF1,FOXRED1
IKZF1,MLKL
IKZF1,CTSO
IKZF1,BC035044
IKZF1,PREP
IKZF1,NUDT19
IKZF1,MOB3C
IKZF1,DNAJC11
IKZF1,SLC30A5
IKZF1,XAF1
IKZF1,TESPA1
IKZF1,RCSD1
IKZF1,FAM111A
IKZF1,SEH1L
IKZF1,ANXA1
IKZF1,STAT2
IKZF1,DUS1L
IKZF1,ATG12
IKZF1,AP3S1
IKZF1,SPI1
IKZF1,CLEC12A
IKZF1,CDCA8
IKZF1,RTP4
IKZF1,IPO9
IKZF1,MICU1
IKZF1,MKI67
IKZF1,NOP2
IKZF1,IRGM2
IKZF1,JPT2
IKZF1,RARS
IKZF1,CUL3
IKZF1,USP11
IKZF1,MARS
IKZF1,EZR
IKZF1,EML4
IKZF1,PCMTD1
IKZF1,TOR3A
IKZF1,MMRN1
IKZF1,INO80D
IKZF1,UHRF1
IKZF1,NDRG1
IKZF1,EPB41L4B
IKZF1,MYC
IKZF1,RABGGTB
IKZF1,MYO1G
IKZF1,SHMT1
IKZF1,UTP4
IKZF1,RGS2
IKZF1,PNO1
IKZF1,LCP2
IKZF1,GNS
IKZF1,ZFP367
IKZF1,GIMAP1
IKZF1,ATP11C
IKZF1,BCL2
IKZF1,DLST
IKZF1,TMX4
IKZF1,GSR
IKZF1,LYN
IKZF1,AHCYL1
IKZF1,CD53
IKZF1,ITSN1
IKZF1,CCNB2
IKZF1,IARS
IKZF1,VPS35
IKZF1,PRPF4
IKZF1,ORC6
IKZF1,FLT3
IKZF1,PLAA
IKZF1,TOP2A
IKZF1,PRKCQ
IKZF1,HELLS
IKZF1,CBFB
IKZF1,EPSTI1
IKZF1,IL27RA
IKZF1,PCLAF
IKZF1,CYB5R1
IKZF1,PFKP
IKZF1,ST8SIA4
IKZF1,UAP1
IKZF1,TM6SF1
IKZF1,ATP13A1
IKZF1,BID
IKZF1,ZFP451
IKZF1,APLP2
IKZF1,EBF1
IKZF1,RMND5A
IKZF1,CYP2J6
IKZF1,CKAP5
IKZF1,LIG1
IKZF1,WDR4
IKZF1,CDCA4
IKZF1,GMCL1
IKZF1,GMNN
IKZF1,TNFRSF21
IKZF1,RANGAP1
IKZF1,DNM1L
IKZF1,COLGALT1
IKZF1,ITIH5
IKZF1,HDAC2
IKZF1,TCIRG1
IKZF1,FOXO1
IKZF1,POR
IKZF1,TACC3
IKZF1,PRODH
IKZF1,NCAPD2
IKZF1,CALCRL
IKZF1,TPM4
IKZF1,TXNDC11
IKZF1,RGCC
IKZF1,PRSS57
IKZF1,GALNT6
IKZF1,SLC35B4
IKZF1,PTTG1IP
IKZF1,ABHD17B
IKZF1,TUBGCP2
IKZF1,XPNPEP1
IKZF1,PARP8
IKZF1,CD48
IKZF1,UBE2L6
IKZF1,RCOR1
IKZF1,MOGS
IKZF1,COQ8A
IKZF1,CNIH1
IKZF1,NDE1
IKZF1,CCDC137
IKZF1,ADO
IKZF1,TMEM43
IKZF1,CDC45
IKZF1,RRM2
IKZF1,PRPS2
IKZF1,AGPS
IKZF1,ADSSL1
IKZF1,ACOT9
IKZF1,ARHGEF18
IKZF1,WDR5
IKZF1,ICAM1
IKZF1,RCC1
IKZF1,PSAT1
IKZF1,SETD2
IKZF1,PUS7
IKZF1,DUSP1
IKZF1,PCMTD2
IKZF1,ATP8B4
IKZF1,MYO5A
IKZF1,PRIM1
IKZF1,FASTKD2
IKZF1,RFC5
IKZF1,SNX30
IKZF1,RAD21
IKZF1,SATB1
IKZF1,CERS4
IKZF1,CAD
IKZF1,VAV3
IKZF1,IGTP
IKZF1,TMEM206
IKZF1,TRIM47
IKZF1,NCLN
IKZF1,SLC2A3
IKZF1,CCL4
IKZF1,FGFR1OP
IKZF1,RASSF4
IKZF1,CD300A
IKZF1,SCARB1
IKZF1,SLC28A2
IKZF1,FES
IKZF1,KPNA3
IKZF1,OTULINL
IKZF1,GMIP
IKZF1,BC005561
IKZF1,SESN1
IKZF1,IL21R
IKZF1,CYP4V3
IKZF1,PAK1
IKZF1,LAP3
IKZF1,HACD3
IKZF1,ABCG2
IKZF1,MGAT5
IKZF1,H2-OB
IKZF1,AURKB
IKZF1,ALDH9A1
IKZF1,ATP6AP2
IKZF1,TGTP2
IKZF1,RPA1
IKZF1,ERLIN1
IKZF1,SLC43A3
IKZF1,PSEN1
IKZF1,HCFC1
IKZF1,GOLT1B
IKZF1,TBC1D9B
IKZF1,PTGS1
IKZF1,CDC6
IKZF1,EIF1AD
IKZF1,FTSJ3
IKZF1,FRRS1
IKZF1,SELL
IKZF1,RAB37
IKZF1,ELMO2
IKZF1,S100A6
IKZF1,CASP1
IKZF1,PRELID3B
IKZF1,CD82
IKZF1,MYO1F
IKZF1,ISYNA1
IKZF1,STT3B
IKZF1,PHF6
IKZF1,TRIM59
IKZF1,SORT1
IKZF1,LGALS1
IKZF1,FAM91A1
IKZF1,WDR55
IKZF1,G6PDX
IKZF1,IRF8
IKZF1,GOLPH3
IKZF1,IARS2
IKZF1,LTB
IKZF1,ARHGEF39
IKZF1,DHFR
IKZF1,UMPS
IKZF1,PIM2
IKZF1,CTSZ
IKZF1,FUT7
IKZF1,RHOF
IKZF1,CNRIP1
IKZF1,TM7SF3
IKZF1,GBP2
IKZF1,ARL11
IKZF1,SLA
IKZF1,CST7
IKZF1,INPP5B
IKZF1,CERK
IKZF1,FDFT1
IKZF1,LDHB
IKZF1,SLC39A6
IKZF1,DEF8
IKZF1,TFR2
IKZF1,MAGED2
IKZF1,DOK2
IKZF1,DENND2D
IKZF1,FLNB
IKZF1,GCNT2
IKZF1,RGS1
IKZF1,GNG12
IKZF1,MEMO1
IKZF1,SLC19A1
IKZF1,GM5111
IKZF1,TCN2
IKZF1,ALAS1
IKZF1,HEXA
IKZF1,CFP
IKZF1,UBL4A
IKZF1,CBX7
IKZF1,MAN2A2
IKZF1,CCDC50
IKZF1,PLD3
IKZF1,PTGR1
IKZF1,EBI3
IKZF1,RASA4
IKZF1,GRIA3
IKZF1,RPP40
IKZF1,PLXNC1
IKZF1,MSMO1
IKZF1,SMPDL3A
IKZF1,GPR65
IKZF1,AKAP8L
IKZF1,FGL2
IKZF1,TMEM50B
IKZF1,TGM2
IKZF1,GPR160
IKZF1,SLCO3A1
IKZF1,GANAB
IKZF1,PADI4
IKZF1,SERPINB1A
IKZF1,RAB31
IKZF1,USP10
IKZF1,APOE
IKZF1,ST6GALNAC4
IKZF1,GRK3
IKZF1,MTFR1
IKZF1,MRPL37
IKZF1,MS4A6C
IKZF1,MEIS1
IKZF1,TMEM97
IKZF1,GRINA
IKZF1,METTL27
IKZF1,F11R
IKZF1,PLEK
IKZF1,SPNS2
IKZF1,NFAM1
IKZF1,BACE1
IKZF1,H2-AA
IKZF1,NEURL3
IKZF1,PEAR1
IKZF1,HACD4
IKZF1,RAB44
IKZF1,EMILIN1
IKZF1,FLOT2
IKZF1,CASP4
IKZF1,SLC44A2
IKZF1,NSD2
IKZF1,MAPKAPK3
IKZF1,RP2
IKZF1,SPNS3
IKZF1,ADA
IKZF1,SLC18A2
IKZF1,SELENBP1
IKZF1,LY6A
IKZF1,IL12A
IKZF1,BTK
IKZF1,CASP12
IKZF1,TNIP3
IKZF1,IFI44
IRF8,CYBC1
IRF8,GBP7
IRF8,GBP3
IRF8,PHF11B
IRF8,IRGM2
IRF8,CD53
IRF8,IGTP
IRF8,CASP1
IRF8,GNS
IRF8,RTP4
IRF8,ICAM1
IRF8,SAMD9L
IRF8,TMEM229B
IRF8,FOXRED1
IRF8,OASL2
IRF8,CLEC12A
IRF8,CFP
IRF8,ZFP945
IRF8,FES
IRF8,TGTP2
IRF8,GIMAP6
IRF8,NCEH1
IRF8,GBP2
IRF8,ARID5A
IRF8,METTL7A1
IRF8,ARL8B
IRF8,FCER1G
IRF8,SNX30
IRF8,XAF1
IRF8,ELF1
IRF8,UBA7
IRF8,PFKP
IRF8,UNC93B1
IRF8,BC035044
IRF8,CTSZ
IRF8,TRIM35
IRF8,CD74
IRF8,NAMPT
IRF8,DNAJC10
IRF8,H2-AA
IRF8,STAT2
IRF8,EPSTI1
IRF8,VAV3
IRF8,CD300A
IRF8,CLN5
IRF8,CSF2RB
IRF8,ELMO2
IRF8,GRK3
IRF8,FTSJ3
IRF8,ACOT9
IRF8,ATAD1
IRF8,ATP8B4
IRF8,MLKL
IRF8,IL12A
IRF8,TM6SF1
IRF8,APOE
IRF8,TNFRSF21
IRF8,EBI3
IRF8,MS4A6C
IRF8,SERPINB9
IRF8,NFAM1
IRF8,ME2
IRF8,HELLS
IRF8,IKZF1
IRF8,CYP4V3
IRF8,FCGR2B
IRF8,CD48
IRF8,NSD2
IRF8,ST6GALNAC4
IRF8,TCIRG1
IRF8,NCF1
IRF8,CTSO
IRF8,INTS13
IRF8,BID
IRF8,MIS12
IRF8,TBC1D10C
IRF8,NDRG1
IRF8,CDCA4
IRF8,UBE2L6
IRF8,GMIP
IRF8,CTLA2B
IRF8,GALNT6
IRF8,CD82
IRF8,NCLN
IRF8,H2-OB
IRF8,TMX3
IRF8,ITGAL
IRF8,DENND2D
IRF8,LY6C2
IRF8,NUDT19
IRF8,TESPA1
IRF8,IGSF6
IRF8,TBC1D5
IRF8,CNRIP1
IRF8,TMEM173
IRF8,PSEN1
IRF8,FUT7
IRF8,NFAT5
IRF8,WDR5
IRF8,DPP8
IRF8,FAM76B
IRF8,TYROBP
IRF8,TMEM206
IRF8,BTK
IRF8,TFG
IRF8,ZFP367
IRF8,KCTD12
IRF8,PLEK
IRF8,EIF1AD
IRF8,SCARB1
IRF8,IDH1
IRF8,LCP2
IRF8,GFI1B
IRF8,MYO1G
IRF8,EZR
IRF8,EML4
IRF8,LDHB
IRF8,ABCB8
IRF8,SERPINA3G
IRF8,CST7
IRF8,FGFR1OP
IRF8,DUS1L
IRF8,DHRS3
IRF8,CYB5R1
IRF8,CCDC137
IRF8,ARL11
IRF8,UMPS
IRF8,TES
IRF8,METAP1
IRF8,HACD4
IRF8,TIMM29
IRF8,PLIN3
IRF8,RPRD1B
IRF8,PRIM2
IRF8,ZFP35
IRF8,GUSB
IRF8,HACD3
IRF8,GIMAP5
IRF8,MORC3
IRF8,TBXAS1
IRF8,PTGS1
IRF8,RP2
IRF8,SGMS1
IRF8,CNIH1
IRF8,MARS
IRF8,LONP2
IRF8,B230219D22RIK
IRF8,PLEKHO2
IRF8,DENND1C
IRF8,ARHGEF39
IRF8,OTUD6B
IRF8,IIGP1
IRF8,CBFB
IRF8,S100A6
IRF8,NOP2
IRF8,GMFB
IRF8,TOP3B
IRF8,UBR7
IRF8,DNM1L
IRF8,TBL3
IRF8,DOK2
IRF8,ATP6AP2
IRF8,PSAT1
IRF8,1700017B05RIK
IRF8,GCNT2
IRF8,SCARF1
IRF8,RANGAP1
IRF8,CCL4
IRF8,STT3B
IRF8,USP10
IRF8,FAM111A
IRF8,CHORDC1
IRF8,RPP40
IRF8,TSPAN14
IRF8,INO80D
IRF8,VSIR
IRF8,GM1966
IRF8,MEIS1
IRF8,PRPF4
IRF8,CALCRL
IRF8,NUP107
IRF8,MYO5A
IRF8,DHX33
IRF8,MS4A3
IRF8,CLPTM1L
IRF8,KAT7
IRF8,FCGR3
IRF8,CASP4
IRF8,INPP5B
IRF8,PLD3
IRF8,MYC
JUN,JUN
JUN,CDT1
JUN,COLGALT1
JUN,TMX4
JUN,GUSB
JUN,ABCB8
JUN,TRIM47
JUN,ATP8B4
JUN,CLEC12A
JUN,CCL4
JUN,NEURL3
JUN,PPP1R15A
JUN,CISH
JUN,PLEK
JUN,SPI1
JUN,TMEM229B
JUN,TGM2
JUN,UBA7
JUN,GBP3
JUN,ATAD1
JUN,TCIRG1
JUN,PLD3
JUN,HK3
JUN,TPM4
JUN,SLC30A5
JUN,EBI3
JUN,EZR
JUN,XAF1
JUN,DUSP1
JUN,ELMO2
JUN,RTP4
JUN,ELF1
JUN,PLIN3
JUN,NAMPT
JUN,GBP7
JUN,TUBGCP2
JUN,ANXA2
JUN,CYP4V3
JUN,CFP
JUN,UBE2L6
JUN,MARS
JUN,TFG
JUN,CTLA2B
JUN,DEF8
JUN,RANGAP1
JUN,UAP1
JUN,GBP2
JUN,TNIP3
JUN,TXNDC11
JUN,PHF11B
JUN,RFC4
JUN,ARL11
JUN,FIGNL1
JUN,SGMS1
JUN,DHX33
JUN,CTC1
JUN,GOLPH3
JUN,TOR3A
JUN,PAK1
JUN,IGSF6
JUN,GALNT6
JUN,NUP107
JUN,TMEM43
JUN,RGCC
JUN,TNFRSF21
JUN,SMPDL3A
JUN,KPNA3
JUN,LONP1
JUN,TYROBP
JUN,ZFP367
JUN,GIMAP6
JUN,RGS1
JUN,CALCRL
JUN,PCMTD1
JUN,CASP4
JUN,CLPTM1L
JUN,STAT2
JUN,AHCYL1
JUN,IDH1
JUN,GNS
JUN,ARID5A
JUN,KAT7
JUN,UHRF1
JUN,TBXAS1
JUN,MICU1
JUN,DNAJC10
JUN,S100A6
JUN,RAB44
JUN,FOXRED1
JUN,FAM111A
JUN,ZFP945
JUN,AKNA
JUN,FAM136A
JUN,RCC1
JUN,CTSZ
JUN,TBL3
JUN,LDHB
JUN,KCTD12
JUN,ERLIN1
JUN,ADSSL1
JUN,CD53
JUN,CD69
JUN,POR
JUN,ARL8B
JUN,LY6A
JUN,MTREX
JUN,ME2
JUN,TIMM29
JUN,NADK
JUN,DPP8
JUN,XPNPEP1
JUN,CST7
JUN,ARL6IP6
JUN,DENND1C
JUN,BCL2
JUN,GCNT2
JUN,CHORDC1
JUN,MAPKAPK3
JUN,TARS
JUN,TES
JUN,PSEN1
JUN,RMND5A
JUN,MTMR6
JUN,SDF2L1
JUN,ANXA5
JUN,CDCA4
JUN,SESN1
JUN,DOK2
JUN,METTL7A1
JUN,CUL3
JUN,PLAA
JUN,PROCR
JUN,FCGR3
JUN,SERPINA3G
JUN,TBC1D10C
JUN,SAMD9L
JUN,MYO5A
JUN,PLEKHO2
JUN,CD82
JUN,MKI67
JUN,NDRG1
JUN,ITSN1
JUN,ZFP35
JUN,RRM1
JUN,FAM76B
JUN,ZFP451
JUN,DCAF13
JUN,CYB5R1
JUN,CD300A
JUN,FGFR1OP
JUN,ADO
JUN,HP
JUN,MS4A6C
JUN,ACOX1
JUN,MSMO1
JUN,B230219D22RIK
JUN,MAD2L1
JUN,HACD4
JUN,RASA4
JUN,RAD51
JUN,WDR4
JUN,FDFT1
JUN,WDHD1
JUN,PSAT1
JUN,INTS13
JUN,CLN5
JUN,DENND2D
JUN,DLST
JUN,NOP2
JUN,GMFB
JUN,USP37
JUN,TOP3B
JUN,UMPS
JUN,TBC1D5
JUN,CASP1
JUN,GSR
JUN,LAPTM4B
JUN,DNAJC5
JUN,TSPAN14
JUN,CCDC137
JUN,DUS1L
JUN,METAP1
JUN,BC005561
JUN,PARP8
JUN,ICAM1
JUN,TMEM97
JUN,GRK3
JUN,ACAA2
JUN,MOGS
JUN,SCARB1
JUN,VAV3
JUN,RARS
JUN,LONP2
JUN,CDC45
JUN,PRPF4
JUN,INO80D
JUN,FUCA2
JUN,MORC3
JUN,CSF3R
JUN,SETD2
JUN,POLD1
JUN,CHRNB1
JUN,MLKL
JUN,PRMT7
JUN,ABHD17B
JUN,RAD21
JUN,ITGAL
JUN,PDZK1IP1
JUN,APOE
JUN,CBFB
JUN,TRIM35
JUN,NCEH1
JUN,CTSL
JUN,AKAP8L
JUN,SEH1L
JUN,ANXA3
JUN,EML4
JUN,CCDC50
JUN,IPO9
JUN,MYO1F
JUN,IARS2
JUN,PTTG1IP
JUN,IARS
JUN,ARHGEF39
JUN,LCP2
JUN,CYBC1
JUN,TACC3
JUN,PRIM2
JUN,ALAS1
JUN,COPB1
JUN,OASL2
JUN,DNAJC11
JUN,IKZF1
JUN,CDC6
JUN,SNX30
JUN,RABGGTB
JUN,GLB1
JUN,FASTKD2
JUN,BID
JUN,PIM2
JUN,GANAB
JUN,CD74
JUN,CSGALNACT2
JUN,SHMT1
JUN,RPA2
JUN,MFSD14B
JUN,FCER1G
JUN,ANXA1
JUN,OTUD6B
JUN,ZNRF2
JUN,GMCL1
JUN,NCLN
JUN,RANBP3
JUN,PRELID3B
JUN,CNRIP1
JUN,SLC39A6
JUN,UBR7
JUN,TMEM206
JUN,1700017B05RIK
JUN,SLC35B4
JUN,RCSD1
JUN,METTL27
JUN,DHRS3
JUN,RGS2
JUN,CSF2RB
JUN,NFAT5
JUN,OSBPL1A
JUN,SLC2A3
JUN,CD52
JUN,SLC43A3
JUN,F11R
JUN,PTDSS1
JUN,EMILIN1
JUN,TCP11L2
JUN,MFSD1
JUN,ST6GALNAC4
JUN,FGL2
JUN,TIPIN
JUN,SERPINB9
JUN,HDAC2
JUN,NFAM1
JUN,CDCA8
JUN,RFC5
JUN,HEXA
JUN,H2-AA
JUN,ZFP24
JUN,PPAT
JUN,CCL9
JUN,BC035044
JUN,RPA1
JUN,FES
JUN,USP10
JUN,TMX3
JUN,LIG1
JUN,RPRD1B
JUN,FRRS1
JUN,CSTF2
JUN,ACOT9
JUN,POLE3
JUN,LYN
JUN,ALDH9A1
JUN,FAM91A1
JUN,MIS12
JUN,IL21R
JUN,APLP2
JUN,PFKP
JUN,MAP4K2
JUN,PREP
JUN,DHFR
JUN,NCF1
JUN,SATB1
JUN,IRGM2
JUN,OTULINL
JUN,TUBGCP3
JUN,ATP13A1
JUN,IL27RA
JUN,TBC1D9B
JUN,WDR5
JUN,LAP3
JUN,ATG12
JUN,AP3S1
JUN,WDR55
JUN,INPP5B
JUN,MEIS1
JUN,ATP6AP2
JUN,SLC19A1
JUN,PBK
JUN,MRPL37
JUN,NDE1
JUN,PRKCH
JUN,MOB3C
JUN,FTSJ3
JUN,NCAPD2
JUN,GMNN
JUN,TYMS
JUN,JPT2
JUN,PRODH
JUN,UNC93B1
JUN,TRMT11
JUN,SNAP47
JUN,STT3B
JUN,TMEM50B
JUN,CYP2J6
JUN,STXBP4
JUN,FAR1
JUN,GFI1B
JUN,ISYNA1
JUN,PNO1
JUN,IGTP
JUN,PTGS1
JUN,PADI4
JUN,PCMTD2
JUN,TRIM59
JUN,PANX1
JUN,MSH6
JUN,FLNB
JUN,MYC
JUN,DNM1L
JUN,PUS7
JUN,CDC7
JUN,CCNB2
JUN,SSH3
JUN,PCLAF
JUN,GRINA
JUN,FCHO2
JUN,MEMO1
JUN,CTSO
JUN,FUT7
JUN,SERPINB1A
JUN,IRF8
JUN,GPR65
JUN,NUDT19
JUN,CNIH1
JUN,PEAR1
JUN,GOLT1B
JUN,TM6SF1
JUN,RCOR1
JUN,CAD
JUN,CERK
JUN,ATP11C
JUN,ATP6AP1
JUN,COQ8A
JUN,VSIR
JUN,GLIPR2
JUN,VPS35
JUN,RAB31
JUN,ORC6
JUN,CKAP5
JUN,GPR160
JUN,UTP4
JUN,TOP2A
JUN,RPS6KA3
JUN,SELENBP1
JUN,IFI44
JUN,RPP40
JUN,ABCG2
JUN,BTK
JUN,AGPS
JUN,ST8SIA4
JUN,CSAD
JUN,EBF1
JUN,SLC25A46
JUN,SNAP23
JUN,4833439L19RIK
JUN,SLC44A2
JUN,SCARF1
JUN,HELLS
JUN,PSTPIP1
JUN,RAB37
JUN,MYO1G
JUN,HCFC1
JUN,IL12A
JUN,PRIM1
JUN,RP2
JUN,TK1
JUN,GNG12
JUN,MTFR1
JUN,MGAT5
JUN,FCGR2B
JUN,TESPA1
JUN,KRT18
JUN,TM7SF3
JUN,TFR2
JUN,H2-OB
JUN,FOXO1
JUN,SPNS2
JUN,SH2D5
JUN,EPSTI1
JUN,CSGALNACT1
JUN,MFNG
JUN,SHISA8
JUN,GIMAP5
JUN,RRM2
JUN,CD48
JUN,ITM2A
JUN,LGALS1
JUN,SLC28A2
JUN,GMIP
JUN,MAN2A2
JUN,EIF1AD
JUN,CERS4
JUN,CBX7
JUN,ARHGEF18
JUN,ITIH5
JUN,PLXNC1
JUN,CD9
JUN,MAGED2
JUN,TGTP2
JUN,FLOT2
JUN,PGLYRP2
MEIS1,ZFP945
MEIS1,NEURL3
MEIS1,NUP107
MEIS1,FRRS1
MEIS1,PTGS1
MEIS1,SELENBP1
MEIS1,SLC25A46
MEIS1,ACOX1
MEIS1,MEIS1
MEIS1,DCAF13
MEIS1,TMEM97
MEIS1,ERLIN1
MEIS1,MTMR6
MEIS1,GRINA
MEIS1,ARID5A
MEIS1,CD69
MEIS1,CTLA2A
MEIS1,ADO
MEIS1,TBC1D10C
MEIS1,ITIH5
MEIS1,SNX30
MEIS1,METTL7A1
MEIS1,ANXA1
MEIS1,PCMTD1
MEIS1,ABCG2
MEIS1,TES
MEIS1,LONP2
MEIS1,FUT7
MEIS1,PTDSS1
MEIS1,SPI1
MEIS1,OTULINL
MEIS1,CDC6
MEIS1,PLAA
MEIS1,STT3B
MEIS1,ATP6AP2
MEIS1,CDCA4
MEIS1,HACD4
MEIS1,SESN1
MEIS1,NFAT5
MEIS1,ADGRG3
MEIS1,ELANE
MEIS1,UAP1
MEIS1,PCLAF
MEIS1,MORC3
MEIS1,RFC5
MEIS1,CD82
MEIS1,RRM1
MEIS1,TXNDC11
MEIS1,RPRD1B
MEIS1,ZFP367
MEIS1,ZFP451
MEIS1,TESPA1
MEIS1,VAV3
MEIS1,ELMO2
MEIS1,IRGM2
MEIS1,ZNRF2
MEIS1,GOLPH3
MEIS1,ATP8B4
MEIS1,FGL2
MEIS1,MARS
MEIS1,RFC4
MEIS1,NDRG1
MEIS1,SGMS1
MEIS1,MPO
MEIS1,CAD
MEIS1,INPP5B
MEIS1,GSR
MEIS1,MYO5A
MEIS1,WDR4
MEIS1,CLEC12A
MEIS1,TNFRSF21
MEIS1,IL12A
MEIS1,RAB44
MEIS1,PRMT7
MEIS1,PRELID3B
MEIS1,ANXA5
MEIS1,ABCB8
MEIS1,AHCYL1
MEIS1,METAP1
MEIS1,GOLT1B
MEIS1,DNAJC5
MEIS1,INTS13
MEIS1,RABGGTB
MEIS1,PSAT1
MEIS1,XPNPEP1
MEIS1,GUSB
MEIS1,COLGALT1
MEIS1,MLKL
MEIS1,MTFR1
MEIS1,STAT2
MEIS1,CALCRL
MEIS1,FUCA2
MEIS1,GCNT2
MEIS1,HP
MEIS1,CDC45
MEIS1,FAM76B
MEIS1,PSEN1
MEIS1,FOXO1
MEIS1,MOB3C
MEIS1,PARP8
MEIS1,CHRNB1
MEIS1,IDH1
MEIS1,ITSN1
MEIS1,NADK
MEIS1,ISYNA1
MEIS1,TIMM29
MEIS1,SPNS2
MEIS1,DPP8
MEIS1,TMX4
MEIS1,PLD3
MEIS1,ABHD17B
MEIS1,TCN2
MEIS1,PLEKHO2
MEIS1,GM1966
MEIS1,CSF3R
MEIS1,SLC35B4
MEIS1,SDF2L1
MEIS1,AKNA
