Gene1,Gene2
GATA2,ABCB8
GATA2,ASB8
GATA2,PTDSS2
GATA2,PRELID3B
GATA2,USP37
GATA2,RASAL3
GATA2,CDC45
GATA2,ELMO1
GATA2,WDR6
GATA2,CCDC137
GATA2,ERMAP
GATA2,GRAMD1A
GATA2,TIMM29
GATA2,THUMPD3
GATA2,WDR4
GATA2,CENPA
GATA2,TXNRD2
GATA2,BAG2
GATA2,RAB32
GATA2,WARS
GATA2,GPR171
GATA2,CBFB
GATA2,PSEN2
GATA2,RNF145
GATA2,SLC7A4
GATA2,CRNKL1
GATA2,AFG3L2
GATA2,NCEH1
GATA2,ST3GAL5
GATA2,PPAT
GATA2,MIS12
GATA2,FOXRED1
GATA2,IL21R
GATA2,BID
GATA2,CD55
GATA2,MSH6
GATA2,CRIP2
GATA2,SLC35A1
GATA2,TMEM97
GATA2,TREML2
GATA2,SLC30A5
GATA2,LEPROT
GATA2,ENPP4
GATA2,NSDHL
GATA2,PLIN2
GATA2,STAT3
GATA2,CPT2
GATA2,RABIF
GATA2,GCNT2
GATA2,ESR1
GATA2,FTSJ3
GATA2,STT3B
GATA2,ME2
GATA2,INTS13
GATA2,ARAP1
GATA2,VIM
GATA2,PMPCA
GATA2,CD9
GATA2,CHUK
GATA2,NARFL
GATA2,IL15
GATA2,ELAC2
GATA2,ANAPC2
GATA2,MYCT1
GATA2,CHP1
GATA2,ISG20
GATA2,NUDT4
GATA2,AURKB
GATA2,STX12
GATA2,NAMPT
GATA2,SMC2
GATA2,CLN5
GATA2,NDE1
GATA2,UAP1
GATA2,ANXA5
GATA2,ACAA2
GATA2,PQLC1
GATA2,MT2
GATA2,TM7SF3
GATA2,D10WSU102E
GATA2,CD34
GATA2,GFM1
GATA2,EMILIN1
GATA2,POLD1
GATA2,HSDL1
GATA2,RHD
GATA2,BYSL
GATA2,IARS2
GATA2,APLP2
GATA2,ATP6V1A
GATA2,UBE2G2
GATA2,UAP1L1
GATA2,CPT1A
GATA2,RNF13
GATA2,WDHD1
GATA2,BIRC5
GATA2,HARS2
GATA2,HARS
GATA2,ATP13A1
GATA2,SPTLC1
GATA2,XPNPEP1
GATA2,SCFD1
GATA2,NARF
GATA2,AQP9
GATA2,IARS
GATA2,COLGALT1
GATA2,HAUS2
GATA2,CTSC
GATA2,ATG12
GATA2,CTPS
GATA2,TMC6
GATA2,SGPP1
GATA2,DUSP2
GATA2,HERC4
GATA2,SLC31A1
GATA2,TANGO2
GATA2,ORC6
GATA2,MNS1
GATA2,ALDH18A1
GATA2,UBR7
GATA2,MFSD14B
GATA2,DRAM2
GATA2,CEPT1
GATA2,CUL4A
GATA2,MAU2
GATA2,INPP5B
GATA2,NUP107
GATA2,HDAC2
GATA2,TRIB2
GATA2,HSPH1
GATA2,PCP4L1
GATA2,SPPL2B
GATA2,SERPINB9
GATA2,UBXN2B
GATA2,SPC25
GATA2,FAM234B
GATA2,NUDT19
GATA2,TFRC
GATA2,PLCG2
GATA2,METAP1
GATA2,RFC5
GATA2,EMILIN2
GATA2,UCKL1
GATA2,TMEM129
GATA2,TACC3
GATA2,CAD
GATA2,RAD51AP1
GATA2,RMND5B
GATA2,PRKAB1
GATA2,MINPP1
GATA2,RAD21
GATA2,NCLN
GATA2,GSKIP
GATA2,GOLM1
GATA2,ZFP397
GATA2,SLC11A2
GATA2,MEIS1
GATA2,CAST
GATA2,PJA2
GATA2,NUP93
GATA2,G6PDX
GATA2,TLK1
GATA2,GSTM1
GATA2,BAP1
GATA2,TYMS
GATA2,TMEM109
GATA2,TUBGCP3
GATA2,KIF22
GATA2,CAPN7
GATA2,GMNN
GATA2,LCP2
GATA2,FAM136A
GATA2,GOLT1B
GATA2,FTSJ1
GATA2,VPS41
GATA2,CDC7
GATA2,PRPF4
GATA2,CCNB2
GATA2,CDC20
GATA2,MTHFD1
GATA2,ATP2A3
GATA2,CMPK2
GATA2,CSTF2
GATA2,MAVS
GATA2,2210016F16RIK
GATA2,UTP4
GATA2,HCFC1
GATA2,MEMO1
GATA2,LIG1
GATA2,HSD3B7
GATA2,8-Sep
GATA2,GSTM5
GATA2,SQLE
GATA2,SPHK1
GATA2,PRIM1
GATA2,ZFP35
GATA2,LDHB
GATA2,CDC6
GATA2,DHFR
GATA2,CTTN
GATA2,FZR1
GATA2,PRPS2
GATA2,SATB1
GATA2,BUB1B
GATA2,TBC1D10C
GATA2,SERPINA3G
GATA2,RGS2
GATA2,MYC
GATA2,CD82
GATA2,LY6A
GATA2,ATAD1
GATA2,IKZF1
GATA2,PRIM2
GATA2,TPX2
GATA2,CPQ
GATA2,ALDH1A1
GATA2,DENND2D
GATA2,AK3
GATA2,SERPINB1A
GATA2,PLCB2
GATA2,GMPR
GATA2,TMEM263
GATA2,IFI30
GATA2,METTL7A1
GATA2,SERPINF1
GATA2,CDCA3
GATA2,AP1G2
GATA2,SPC24
GATA2,WDR55
GATA2,PWP2
GATA2,KPNA3
GATA2,WLS
GATA2,MMRN1
GATA2,FKBP1A
GATA2,AQP1
GATA2,ANXA1
GATA2,FOS
GATA2,UBA3
GATA2,MOGS
GATA2,LSP1
GATA2,SELENBP1
GATA2,VWA5A
GATA2,RHAG
GATA2,FADS1
GATA2,CRYZL2
GATA2,CDCA8
GATA2,SQOR
GATA2,CKAP2L
GATA2,OPTN
GATA2,FOXO1
GATA2,SLC25A45
GATA2,NOTCH1
GATA2,LIMD2
GATA2,GOSR2
GATA2,ALKBH8
GATA2,LYZ2
GATA2,ETS1
GATA2,MEF2C
GATA2,OASL2
GATA2,APOE
GATA2,GBP2
GATA2,NGLY1
GATA2,FBXW5
GATA2,DCAF4
GFI1,ASF1B
GFI1,RFESD
GFI1,FKBP1A
GFI1,PPIL4
GFI1,OTUD6B
GFI1,CLCN4
GFI1,FIGNL1
GFI1,GFI1B
GFI1,GOSR2
GFI1,LIG1
GFI1,WDR75
GFI1,WDR4
GFI1,TMEM97
GFI1,NARF
GFI1,PITPNB
GFI1,HAUS2
GFI1,NFAT5
GFI1,ORC5
GFI1,BIRC5
GFI1,TIPIN
GFI1,PKM
GFI1,NCEH1
GFI1,MTHFD1
GFI1,PPAT
GFI1,DCAF13
GFI1,MSH6
GFI1,SLC35A1
GFI1,TCP11L2
GFI1,RANGAP1
GFI1,FZR1
GFI1,MTAP
GFI1,ZFP62
GFI1,UBXN2B
GFI1,ABCF3
GFI1,PQLC3
GFI1,RABIF
GFI1,CHP1
GFI1,ANAPC2
GFI1,COA5
GFI1,ASAH1
GFI1,THUMPD3
GFI1,PTDSS2
GFI1,DHFR
GFI1,MFSD1
GFI1,HSPH1
GFI1,MAVS
GFI1,WDHD1
GFI1,HMBS
GFI1,CUL4A
GFI1,ME2
GFI1,LONP1
GFI1,ATG4B
GFI1,CDC7
GFI1,ASNS
GFI1,CDCA3
GFI1,PRMT7
GFI1,HDAC2
GFI1,TTLL12
GFI1,STK25
GFI1,DNAJC11
GFI1,HERC4
GFI1,ASB8
GFI1,BYSL
GFI1,CAST
GFI1,AURKA
GFI1,RPA1
GFI1,RFC4
GFI1,STX12
GFI1,SLC30A5
GFI1,NGLY1
GFI1,CAPN7
GFI1,PTDSS1
GFI1,DNPEP
GFI1,PRELID3B
GFI1,CAD
GFI1,SPI1
GFI1,SACM1L
GFI1,NUDT19
GFI1,TFRC
GFI1,IRF1
GFI1,CHMP7
GFI1,MIS12
GFI1,WARS
GFI1,TARS
GFI1,UBE2G2
GFI1,CCNA2
GFI1,NUDT9
GFI1,PNO1
GFI1,RGS2
GFI1,SPTLC1
GFI1,VKORC1L1
GFI1,CD82
GFI1,BAP1
GFI1,PIGQ
GFI1,IARS
GFI1,ZFP397
GFI1,TMEM129
GFI1,TACC3
GFI1,CTPS
GFI1,ATL2
GFI1,USP37
GFI1,PICALM
GFI1,ANXA5
GFI1,INTS13
GFI1,TUBGCP2
GFI1,NUP85
GFI1,RAD51AP1
GFI1,LEPROT
GFI1,RRM1
GFI1,ZFP655
GFI1,HAGH
GFI1,DUSP1
GFI1,TRMT11
GFI1,GFM1
GFI1,DCAF11
GFI1,SLC16A1
GFI1,STOM
GFI1,NUP107
GFI1,FTSJ3
GFI1,TUBGCP3
GFI1,CASP3
GFI1,PFKM
GFI1,RAB32
GFI1,RAD21
GFI1,RNF13
GFI1,SLC20A1
GFI1,STT3B
GFI1,ENPP4
GFI1,CPT2
GFI1,NUP93
GFI1,GMNN
GFI1,MINPP1
GFI1,ALAD
GFI1,EDC3
GFI1,CEP70
GFI1,ATP13A1
GFI1,WDR5
GFI1,CDT1
GFI1,POLE3
GFI1,FAM136A
GFI1,POGLUT1
GFI1,TYMS
GFI1,DRAM2
GFI1,CEPT1
GFI1,CUL2
GFI1,MTFR1
GFI1,GNPDA1
GFI1,STAT3
GFI1,NDE1
GFI1,MAU2
GFI1,NARFL
GFI1,UAP1
GFI1,PSEN2
GFI1,CYTH3
GFI1,CERS5
GFI1,RMND5B
GFI1,KIF22
GFI1,ORC6
GFI1,XPNPEP1
GFI1,PSMD9
GFI1,MARS
GFI1,CMPK2
GFI1,DUS1L
GFI1,MAD2L1
GFI1,SDHAF2
GFI1,UBE2C
GFI1,CCDC137
GFI1,TBC1D15
GFI1,TRIM59
GFI1,SLC31A1
GFI1,TSPAN14
GFI1,RAD51
GFI1,CHUK
GFI1,VIM
GFI1,ALDH18A1
GFI1,ZFP871
GFI1,ZFP639
GFI1,ETS1
GFI1,MGST3
GFI1,GOLT1B
GFI1,SPC25
GFI1,PDCL
GFI1,MFSD14B
GFI1,RFC5
GFI1,KPNA3
GFI1,USP10
GFI1,PQLC1
GFI1,LRRC14
GFI1,VPS33B
GFI1,RRM2
GFI1,NAMPT
GFI1,D10WSU102E
GFI1,UBR7
GFI1,ELAC2
GFI1,TXNRD2
GFI1,METAP1
GFI1,ARL6IP6
GFI1,CCNB1
GFI1,ATAD1
GFI1,CRNKL1
GFI1,PBK
GFI1,TANGO2
GFI1,FOXO1
GFI1,PRPF4
GFI1,FECH
GFI1,GCNT2
GFI1,CLPX
GFI1,TMX3
GFI1,GATM
GFI1,PJA2
GFI1,UTP4
GFI1,SPPL2B
GFI1,SCFD1
GFI1,PRKAB1
GFI1,SPRYD4
GFI1,MKI67
GFI1,CDCA4
GFI1,BLVRB
GFI1,METTL7A1
GFI1,HSDL1
GFI1,RNF145
GFI1,PMPCA
GFI1,CCNB2
GFI1,RNF139
GFI1,SMC2
GFI1,CSTF2
GFI1,HEBP1
GFI1,2210016F16RIK
GFI1,EXT2
GFI1,RNF115
GFI1,FOXRED1
GFI1,CENPA
GFI1,UROS
GFI1,PPP2R1B
GFI1,RARS
GFI1,ABCB8
GFI1,KLHL22
GFI1,UBAC1
GFI1,CPQ
GFI1,CBFB
GFI1,MTREX
GFI1,PON2
GFI1,TLK1
GFI1,MFGE8
GFI1,SATB1
GFI1,HACD3
GFI1,YOD1
GFI1,FPGS
GFI1,KDM6A
GFI1,MNS1
GFI1,GRINA
GFI1,RASA3
GFI1,PSMF1
GFI1,CPOX
GFI1,WDR73
GFI1,INCENP
GFI1,HARS
GFI1,HARS2
GFI1,ATP6V1A
GFI1,GCLC
GFI1,CCNE1
GFI1,SLC25A38
GFI1,POLD1
GFI1,ELMO1
GFI1,CLN5
GFI1,OPTN
GFI1,NEURL3
GFI1,GSKIP
GFI1,AFG3L2
GFI1,UBA3
GFI1,SLC11A2
GFI1,IARS2
GFI1,UHRF1
GFI1,TAPT1
GFI1,GSTM5
GFI1,CYB5R3
GFI1,LPCAT3
GFI1,TMEM186
GFI1,NCLN
GFI1,CTSC
GFI1,SLC19A1
GFI1,APLP2
GFI1,ACAA2
GFI1,PRIM2
GFI1,ATG12
GFI1,FADS1
GFI1,GLIPR2
GFI1,RCC1
GFI1,JUN
GFI1,TES
GFI1,TMEM109
GFI1,PROCR
GFI1,RPA2
GFI1,PWP2
GFI1,STEAP3
GFI1,RASSF5
GFI1,SLC41A3
GFI1,MOGS
GFI1,DECR1
GFI1,BID
GFI1,GFI1
GFI1,PLCG2
GFI1,TMEM263
GFI1,1700017B05RIK
GFI1,SQOR
GFI1,MT1
GFI1,BAG2
GFI1,SQLE
GFI1,SLC40A1
GFI1,SGPP1
GFI1,COLGALT1
GFI1,LRRC8C
GFI1,CDC20
GFI1,FAM234B
GFI1,ARHGEF6
GFI1,MEIS1
GFI1,PTGS1
GFI1,ANXA6
GFI1,NUDT4
GFI1,AK3
GFI1,WDR55
GFI1,CKAP2L
GFI1,DCAF4
GFI1,GOLM1
GFI1,ST3GAL5
GFI1,UAP1L1
GFI1,CTTN
GFI1,TPX2
GFI1,ST6GALNAC4
GFI1,G6PDX
GFI1,TIMM29
GFI1,MAPKAPK3
GFI1,BUB1B
GFI1,SPC24
GFI1,IKZF1
GFI1,SLC43A1
GFI1,TM7SF3
GFI1,GMPR
GFI1,PLIN2
GFI1,GNG11
GFI1,MYH10
GFI1,ACSS1
GFI1,MRPL37
GFI1,EBF1
GFI1,MEMO1
GFI1,CISH
GFI1,UCKL1
GFI1,PIK3R2
GFI1,ATP2A3
GFI1,SPNS2
GFI1,INPP5B
GFI1,CDC45
GFI1,ELF4
GFI1,MT2
GFI1,VPS41
GFI1,DUSP2
GFI1,TRIB2
GFI1,TMEM176B
GFI1,TMEM176A
GFI1,PRIM1
GFI1,GRAMD1A
GFI1,MFSD2B
GFI1,TMC6
GFI1,CD55
GFI1,PRPS2
GFI1,SERPINB9
GFI1,SLC18A2
GFI1,TOP2A
GFI1,PPIC
GFI1,CDC6
GFI1,WLS
GFI1,PLA2G12A
GFI1,NSDHL
GFI1,AP1G2
GFI1,CDCA8
GFI1,ABCB4
GFI1,AURKB
GFI1,PACSIN2
GFI1,EPDR1
GFI1,CAMK1
GFI1,STARD10
GFI1,CTSO
GFI1,NOTCH1
GFI1,CD9
GFI1,FBXW5
GFI1,NAPSA
GFI1,RBPMS
GFI1,TBC1D10C
GFI1,MFNG
GFI1,IRF8
GFI1,DENND2D
GFI1,GYPC
GFI1,TREML2
GFI1,SLC7A4
GFI1,MEF2C
GFI1,PCP4L1
GFI1,FOS
GFI1,BMI1
GFI1,RAB37
GFI1,FASTKD2
GFI1,TGM2
GFI1,PLXNC1
GFI1,IL15
GFI1,EMILIN2
GFI1,CPT1A
GFI1,RTP4
GFI1,ANGPT1
GFI1,ALKBH8
GFI1,ARAP1
GFI1,TSPAN33
GFI1,GSTM1
GFI1,SLC43A3
GFI1,PRSS50
GFI1,JAK3
GFI1,ISG20
GFI1,8-Sep
GFI1,CD34
GFI1,PEAR1
GFI1,NR4A1
GFI1,CBX7
GFI1,APEH
GFI1,HPN
GFI1,PPOX
GFI1,C1QTNF12
GFI1,LDHB
GFI1,ADGRL4
GFI1,CRIP2
GFI1,CNN2
GFI1,SPHK1
GFI1,CTSE
GFI1,SELENBP1
GFI1,ITIH5
GFI1,DYNLT3
GFI1,CD1D1
GFI1,WDR6
GFI1,HCFC1
GFI1,LIMD2
GFI1,TNFAIP2
GFI1,IL21R
GFI1,OASL2
GFI1,EBI3
GFI1,RHOF
GFI1,SAMD14
GFI1,IFI203
GFI1,GYPA
GFI1,MYC
GFI1,SMIM1
GFI1,TRIM47
GFI1,SLC25A45
GFI1,RASAL3
GFI1,ZFP35
GFI1,GATA2
GFI1,TK1
GFI1,LTB
GFI1,GIMAP5
GFI1,AQP1
GFI1,AFAP1L1
GFI1B,GFI1B
GFI1B,ASF1B
GFI1B,FKBP1A
GFI1B,PQLC3
GFI1B,VIM
GFI1B,CLCN4
GFI1B,SPI1
GFI1B,MTAP
GFI1B,PKM
GFI1B,NFAT5
GFI1B,TCP11L2
GFI1B,FIGNL1
GFI1B,CHP1
GFI1B,TMEM97
GFI1B,MYCT1
GFI1B,BIRC5
GFI1B,JUN
GFI1B,SLC35A1
GFI1B,MEIS1
GFI1B,PROCR
GFI1B,WDR75
GFI1B,CAST
GFI1B,RFESD
GFI1B,NEURL3
GFI1B,LIMD2
GFI1B,ATG4B
GFI1B,MFGE8
GFI1B,TIMM29
GFI1B,TANGO2
GFI1B,HPN
GFI1B,ZFP639
GFI1B,MSH6
GFI1B,GFI1
GFI1B,WDR5
GFI1B,LIG1
GFI1B,CDCA3
GFI1B,RTP4
GFI1B,ALDH18A1
GFI1B,KDM6A
GFI1B,PSMF1
GFI1B,PPIL4
GFI1B,ENPP4
GFI1B,USP37
GFI1B,RFC4
GFI1B,PICALM
GFI1B,VPS33B
GFI1B,PIK3R2
GFI1B,TYMS
GFI1B,RRM1
GFI1B,PBK
GFI1B,ORC5
GFI1B,CERS5
GFI1B,IRF1
GFI1B,WARS
GFI1B,POLE3
GFI1B,ATL2
GFI1B,KLHL6
GFI1B,TSPAN14
GFI1B,THUMPD3
GFI1B,NCEH1
GFI1B,BLVRB
GFI1B,RGS2
GFI1B,CDC7
GFI1B,PIGQ
GFI1B,GCNT2
GFI1B,HSPH1
GFI1B,FOXO1
GFI1B,CPQ
GFI1B,SCFD1
GFI1B,MTHFD1
GFI1B,UBE2C
GFI1B,DNAJC11
GFI1B,PFKM
GFI1B,NGLY1
GFI1B,GOSR2
GFI1B,COA5
GFI1B,RBPMS
GFI1B,CUL2
GFI1B,SERPINB1A
GFI1B,RNF115
GFI1B,ZFP655
GFI1B,IKZF1
GFI1B,METTL7A1
GFI1B,NARFL
GFI1B,CTSC
GFI1B,CD82
GFI1B,RARS
GFI1B,OTUD6B
GFI1B,HACD3
GFI1B,STK25
GFI1B,TMEM129
GFI1B,TACC3
GFI1B,GMNN
GFI1B,PLCG2
GFI1B,CSTF2
GFI1B,UROS
GFI1B,RASAL3
GFI1B,SLC18A2
GFI1B,TRMT11
GFI1B,CDT1
GFI1B,SACM1L
GFI1B,TMEM186
GFI1B,IRF8
GFI1B,RANGAP1
GFI1B,WDR4
GFI1B,RNF13
GFI1B,RNF139
GFI1B,NUDT9
GFI1B,MAD2L1
GFI1B,DUS1L
GFI1B,SDHAF2
GFI1B,CHUK
GFI1B,CUL4A
GFI1B,ZFP62
GFI1B,CDC45
GFI1B,CDCA4
GFI1B,UAP1L1
GFI1B,SATB1
GFI1B,PTDSS2
GFI1B,TPX2
GFI1B,PRSS50
GFI1B,CPT2
GFI1B,BYSL
GFI1B,TFRC
GFI1B,IFI203
GFI1B,CRNKL1
GFI1B,TARS
GFI1B,RAD21
GFI1B,MTFR1
GFI1B,ARL6IP6
GFI1B,NUP85
GFI1B,CDC6
GFI1B,CCNB2
GFI1B,PDCL
GFI1B,RAD51
GFI1B,RAB32
GFI1B,MAVS
GFI1B,DCAF13
GFI1B,DHFR
GFI1B,ABCF3
GFI1B,FAM136A
GFI1B,AURKA
GFI1B,TREML2
GFI1B,ASB8
GFI1B,NAMPT
GFI1B,HARS2
GFI1B,HARS
GFI1B,STX12
GFI1B,TK1
GFI1B,RFC5
GFI1B,POGLUT1
GFI1B,MTREX
GFI1B,PPOX
GFI1B,PLA2G12A
GFI1B,IARS
GFI1B,SLC16A1
GFI1B,MIS12
GFI1B,VPS41
GFI1B,HDAC2
GFI1B,RNF145
GFI1B,PRELID3B
GFI1B,LONP1
GFI1B,FOS
GFI1B,PLIN2
GFI1B,GFM1
GFI1B,ALKBH8
GFI1B,CCNA2
GFI1B,ASAH1
GFI1B,TES
GFI1B,TUBGCP3
GFI1B,EPDR1
GFI1B,WDHD1
GFI1B,UBA3
GFI1B,SLC25A38
GFI1B,SELENBP1
GFI1B,PSMD9
GFI1B,MFSD14B
GFI1B,HAUS2
GFI1B,CTLA2A
GFI1B,INTS13
GFI1B,SQLE
GFI1B,RAD51AP1
GFI1B,STEAP3
GFI1B,ZFP35
GFI1B,SLC25A45
GFI1B,CPOX
GFI1B,TMX3
GFI1B,ESR1
GFI1B,PPAT
GFI1B,ANAPC2
GFI1B,ABCB8
GFI1B,TMEM263
GFI1B,TAPT1
GFI1B,STAP1
GFI1B,ME2
GFI1B,CASP3
GFI1B,SLC20A1
GFI1B,ATAD1
GFI1B,CKAP2L
GFI1B,STAT3
GFI1B,SPC24
GFI1B,METAP1
GFI1B,KIF22
GFI1B,DRAM2
GFI1B,CEPT1
GFI1B,ALAD
GFI1B,BAP1
HCFC1,NARFL
HCFC1,VPS41
HCFC1,PRIM1
HCFC1,SPC25
HCFC1,KPNA3
HCFC1,STK25
HCFC1,INPP5B
HCFC1,CDCA8
HCFC1,DUS1L
HCFC1,POGLUT1
HCFC1,TIMM29
HCFC1,RPA2
HCFC1,LIG1
HCFC1,CRNKL1
HCFC1,PPIL4
HCFC1,RANGAP1
HCFC1,PSMF1
HCFC1,RRM1
HCFC1,CPOX
HCFC1,PIGQ
HCFC1,BUB1B
HCFC1,RAD51
HCFC1,WARS
HCFC1,DNAJC11
HCFC1,UBAC1
HCFC1,ANAPC2
HCFC1,COA5
HCFC1,ALKBH8
HCFC1,AURKA
HCFC1,MARS
HCFC1,UCKL1
HCFC1,WDR4
HCFC1,PRPF4
HCFC1,LONP1
HCFC1,CDC6
HCFC1,UBE2G2
HCFC1,WDR75
HCFC1,HARS2
HCFC1,HARS
HCFC1,NCLN
HCFC1,TPX2
HCFC1,ABCB8
HCFC1,CDC45
HCFC1,GFM1
HCFC1,MAU2
HCFC1,ZFP35
HCFC1,FPGS
HCFC1,BYSL
HCFC1,BAP1
HCFC1,FTSJ1
HCFC1,RFC4
HCFC1,SLC19A1
HCFC1,THUMPD3
HCFC1,FTSJ3
HCFC1,WDR5
HCFC1,HSPH1
HCFC1,CUL4A
HCFC1,CDCA3
HCFC1,MTREX
HCFC1,NUP107
HCFC1,PSMD9
HCFC1,PTDSS2
HCFC1,MGST3
HCFC1,WDR73
HCFC1,SCFD1
HCFC1,ELAC2
HCFC1,ORC5
HCFC1,GSKIP
HCFC1,TMEM129
HCFC1,TACC3
HCFC1,PWP2
HCFC1,RNF115
HCFC1,TUBGCP2
HCFC1,VPS33B
HCFC1,CCNA2
HCFC1,MFSD1
HCFC1,MFSD14B
HCFC1,SLC35A1
HCFC1,FOXRED1
HCFC1,ATP13A1
HCFC1,RARS
HCFC1,DCAF13
HCFC1,NUP93
HCFC1,PIK3R2
HCFC1,GOSR2
HCFC1,OTUD6B
HCFC1,CHMP7
HCFC1,ATG4B
HCFC1,POLE3
HCFC1,PMPCA
HCFC1,HAUS2
HCFC1,FBXW5
HCFC1,NUDT9
HCFC1,IARS
HCFC1,TUBGCP3
HCFC1,MRPL37
HCFC1,PRMT7
HCFC1,UBR7
HCFC1,SPPL2B
HCFC1,LRRC14
HCFC1,ASB8
HCFC1,TBC1D15
HCFC1,RAD21
HCFC1,SMC2
HCFC1,ATL2
HCFC1,CCDC137
HCFC1,CHUK
HCFC1,PNO1
HCFC1,CUL2
HCFC1,PRKAB1
HCFC1,GOLT1B
HCFC1,SLC31A1
HCFC1,BIRC5
HCFC1,RFESD
HCFC1,TMEM186
HCFC1,ZFP62
HCFC1,CLPX
HCFC1,G6PDX
HCFC1,PFKM
HCFC1,NUP85
HCFC1,ABCF3
HCFC1,RAD51AP1
HCFC1,COLGALT1
HCFC1,CLCN4
HCFC1,ZFP655
HCFC1,WDHD1
HCFC1,PPAT
HCFC1,TARS
HCFC1,NUDT19
HCFC1,NFAT5
HCFC1,PDCL
HCFC1,MOGS
HCFC1,RABIF
HCFC1,DRAM2
HCFC1,CEPT1
HCFC1,ATAD1
HCFC1,FKBP1A
HCFC1,ATG12
HCFC1,MTHFD1
HCFC1,RNF139
HCFC1,FASTKD2
HCFC1,ZFP871
HCFC1,MIS12
HCFC1,YOD1
HCFC1,TRMT11
HCFC1,USP37
HCFC1,CDCA4
HCFC1,ARL6IP6
HCFC1,PPOX
HCFC1,UROS
HCFC1,SDHAF2
HCFC1,SPTLC1
HCFC1,HERC4
HCFC1,ATP6V1A
HCFC1,FAM234B
HCFC1,SLC30A5
HCFC1,KIF22
HCFC1,DNPEP
HCFC1,EDC3
HCFC1,UTP4
HCFC1,SLC25A38
HCFC1,CDC20
HCFC1,RFC5
HCFC1,MINPP1
HCFC1,SLC11A2
HCFC1,STX12
HCFC1,CKAP2L
HCFC1,PBK
HCFC1,ENPP4
HCFC1,ASAH1
HCFC1,STAT3
HCFC1,PTDSS1
HCFC1,TMX3
HCFC1,RMND5B
HCFC1,CAST
HCFC1,CDT1
HCFC1,SACM1L
HCFC1,MAD2L1
HCFC1,FZR1
HCFC1,HAGH
HCFC1,ARAP1
HCFC1,GMNN
HCFC1,PRIM2
HCFC1,8-Sep
HCFC1,SPRYD4
HCFC1,HMBS
HCFC1,UBA3
HCFC1,D10WSU102E
HCFC1,INCENP
HCFC1,NCEH1
HCFC1,IARS2
HCFC1,ZFP397
HCFC1,UBXN2B
HCFC1,TOP2A
HCFC1,TYMS
HCFC1,POLD1
HCFC1,TFRC
HCFC1,VWA5A
HCFC1,ME2
HCFC1,CEP70
HCFC1,WDR55
HCFC1,CDC7
HCFC1,CYB5R3
HCFC1,TTLL12
HCFC1,HCFC1
HCFC1,RPA1
HCFC1,SPC24
HCFC1,INTS13
HCFC1,NARF
HCFC1,TK1
HCFC1,DCAF11
HCFC1,CHP1
HCFC1,TIPIN
HCFC1,ORC6
HCFC1,CENPA
HCFC1,PITPNB
HCFC1,RNF13
HCFC1,FIGNL1
HCFC1,APLP2
HCFC1,TAPT1
HCFC1,LPCAT3
HCFC1,EXT2
HCFC1,CCNB2
HCFC1,KDM6A
HCFC1,MEIS1
HCFC1,XPNPEP1
HCFC1,CSTF2
HCFC1,APEH
HCFC1,TMEM97
HCFC1,SLC25A45
HCFC1,LEPROT
HCFC1,MNS1
HCFC1,ALAD
HCFC1,PLA2G12A
HCFC1,AFG3L2
HCFC1,HDAC2
HCFC1,CAD
HCFC1,NGLY1
HCFC1,ASF1B
HCFC1,JAK3
HCFC1,WDR6
HCFC1,PKM
HCFC1,CPQ
HCFC1,GIMAP1
HCFC1,CCNB1
HCFC1,TBC1D10C
HCFC1,PICALM
HCFC1,KLHL6
HCFC1,BID
HCFC1,UBE2C
HCFC1,METAP1
HCFC1,CASP3
HCFC1,PRELID3B
HCFC1,ZFP639
HCFC1,FAM136A
HCFC1,LIMD2
HCFC1,TXNRD2
HCFC1,AP1G2
HCFC1,HSDL1
HCFC1,CLN5
HCFC1,GCLC
HCFC1,CPT2
HCFC1,FECH
HCFC1,USP10
HCFC1,CRYZL2
HCFC1,MSH6
HCFC1,ALDH18A1
HCFC1,RRM2
HCFC1,TCP11L2
HCFC1,TMEM263
HCFC1,FOS
HCFC1,DHFR
HCFC1,MEMO1
HCFC1,DCAF4
HCFC1,RCC1
HCFC1,CERS5
HCFC1,RAB37
HCFC1,NAMPT
HCFC1,UHRF1
HCFC1,TMEM109
HCFC1,CTSC
HCFC1,CCNE1
HCFC1,CTTN
HCFC1,CTPS
HCFC1,HACD3
HCFC1,CAPN7
HCFC1,TANGO2
HCFC1,ACAA2
HCFC1,SLC41A3
HCFC1,MAPKAPK3
HCFC1,FADS1
HCFC1,GNPDA1
HCFC1,PON2
HCFC1,PQLC1
HCFC1,GSTM1
HCFC1,AURKB
HCFC1,MYC
HCFC1,NSDHL
HCFC1,KLHL22
HCFC1,ASNS
HCFC1,PJA2
HCFC1,SLC20A1
HCFC1,METTL7A1
HCFC1,STT3B
HCFC1,RASSF5
HCFC1,HSD3B7
HCFC1,MAVS
HCFC1,DUSP1
HCFC1,MT2
HCFC1,ANXA5
HCFC1,DUSP2
HCFC1,UAP1
HCFC1,MYH10
HCFC1,GIMAP6
HCFC1,GRAMD1A
HCFC1,TMC6
HCFC1,RASAL3
HCFC1,GYPC
HCFC1,JUN
HCFC1,CTSE
HCFC1,FOXO1
HCFC1,SPHK1
HCFC1,ATP2A3
HCFC1,SERPINB9
HCFC1,SPI1
HCFC1,SLC16A1
HCFC1,PACSIN2
HCFC1,CBFB
HCFC1,ANXA6
