Gene1,Gene2
TEAD4,PDGFRA
TEAD4,PDCD4
TEAD4,ASNS
TEAD4,TRIM2
TEAD4,TP53
TEAD4,SERPINE2
TEAD4,TIPARP
TEAD4,DNA2
TEAD4,ZNF30
TEAD4,GCA
TEAD4,INSIG2
TEAD4,TNC
TEAD4,MXI1
TEAD4,AKAP2
TEAD4,ESRP1
TEAD4,CA2
TEAD4,GAD1
TEAD4,DTL
TEAD4,CCPG1
TEAD4,DYNC2LI1
TEAD4,RND3
TEAD4,MEX3C
TEAD4,ST8SIA1
TEAD4,RHOBTB3
TEAD4,KIAA1324L
TEAD4,OXTR
TEAD4,VWA5A
TEAD4,TEX10
TEAD4,MLLT3
TEAD4,KLF5
TEAD4,MRPS30
TEAD4,PLSCR4
TEAD4,DEPDC1B
TEAD4,CCNA2
TEAD4,UNC5D
TEAD4,SNX18
TEAD4,CPVL
TEAD4,LRR1
TEAD4,FLRT3
TEAD4,CCNE2
TEAD4,JPH1
TEAD4,CDC20
TEAD4,PLOD2
TEAD4,GATM
TEAD4,ISCA1
TEAD4,OTX2
TEAD4,GABRB3
TEAD4,CDH11
TEAD4,FEZ1
TEAD4,HLA-DRB1
TEAD4,PMP22
TEAD4,WDHD1
TEAD4,CER1
TEAD4,S1PR3
TEAD4,CYP26A1
TEAD4,SKA3
TEAD4,SLC6A15
TEAD4,SH3BGRL
TEAD4,MMP16
TEAD4,ZNF521
TEAD4,FBN1
TEAD4,CLGN
TEAD4,EPHA4
TEAD4,ALG6
TEAD4,PENK
TEAD4,TMEM131
TEAD4,SNAI2
TEAD4,COL4A1
TEAD4,KDR
TEAD4,EPB41L3
TEAD4,EMB
TEAD4,NANOG
TEAD4,AMN1
TEAD4,DPYSL3
TEAD4,ARHGAP28
TFAP2A,BAG3
TFAP2A,NOC3L
TFAP2A,CDC7
TFAP2A,ANKMY2
TFAP2A,DEPDC1B
TFAP2A,AKAP2
TFAP2A,ZNF280B
TFAP2A,FZD5
TFAP2A,ALG6
TFAP2A,PRKACB
TFAP2A,DDHD2
TFAP2A,UTP18
TFAP2A,ADAMTS3
TFAP2A,PRTG
TFAP2A,HPRT1
TFAP2A,CA2
TFAP2A,DLC1
TFAP2A,DCAF6
TFAP2A,CEP290
TFAP2A,MCC
TFAP2A,CHEK2
TFAP2A,NUAK1
TFAP2A,GLIPR2
TFAP2A,GPSM2
TFAP2A,PLOD2
TFAP2A,TBC1D4
TFAP2A,SLC19A2
TFAP2A,SH3RF1
TFAP2A,DDAH1
TFAP2A,WDHD1
TFAP2A,KLHL12
TFAP2A,ISCA1
TFAP2A,ZDHHC21
TFAP2A,SNX14
TFAP2A,TNC
TFAP2A,COL5A1
TFAP2A,RALB
TFAP2A,ITPR2
TFAP2A,UTP15
TFAP2A,CCDC82
TFAP2A,ARHGAP28
TFAP2A,ODC1
TFAP2A,TDRD7
TFAP2A,DNAAF2
TFAP2A,LIFR
TFAP2A,ANKRD50
TFAP2A,FER
TFAP2A,ASNS
TFAP2A,KIF21A
TFAP2A,PHLDB2
TFAP2A,EPHA4
TFAP2A,XRN1
TFAP2A,RHOBTB3
TFAP2A,PPP1R9A
TFAP2A,NCAPG
TFAP2A,BAMBI
TFAP2A,SYNE2
TFAP2A,TIPIN
TFAP2A,PDCD4
TFAP2A,TIMP3
TFAP2A,VPS13C
TFAP2A,PHC1
TFAP2A,TSPAN12
TFAP2A,TCF7L1
TFAP2A,NOL11
TFAP2A,MRPS35
TFAP2A,VASH2
TFAP2A,CTNNB1
TFAP2A,ARL4A
TFAP2A,HEG1
TFAP2A,RNF138
TFAP2A,RMI1
TFAP2A,MFAP4
TFAP2A,FAM117B
TFAP2A,TADA1
TFAP2A,ENC1
TFAP2A,TRIM2
TFAP2A,CDK6
TFAP2A,ZBTB10
TFAP2A,ATG4C
TFAP2A,NUCB2
TFAP2A,BUB1B
TFAP2A,PPT2
TFAP2A,CDCA2
TFAP2A,SLC36A4
TFAP2A,C3orf14
TFAP2A,TP53INP1
TFAP2A,CDH11
TFAP2A,COL1A2
TFAP2A,TGFBR3
TFAP2A,KLHL24
TFAP2A,RGPD2
TFAP2A,TMEM47
TFAP2A,TMEM38B
TFAP2A,HAS2
TFAP2A,KIF23
TFAP2A,FOXP1
TFAP2A,ELMOD2
TFAP2A,SH3BGRL2
TFAP2A,ANKRD28
TFAP2A,COL5A2
TFAP2A,TDP2
TFAP2A,MIA3
TFAP2A,SLC39A11
TFAP2A,SERPINE2
TFAP2A,GATA2
TFAP2A,THY1
TFAP2A,MATN3
TFAP2A,NT5DC3
TFAP2A,CEP85L
TFAP2A,ROR2
TFAP2A,VWA5A
TFAP2A,PLCB4
TFAP2A,LPIN1
TFAP2A,TEAD4
TFAP2A,COBLL1
TFAP2A,DUSP4
TFAP2A,TIPARP
TFAP2A,RAB31
TFAP2A,PDGFRA
TFAP2A,CLDN11
TFAP2A,NDC80
TFAP2A,MYOF
TFAP2A,PLSCR4
TFAP2A,DNMT3B
TFAP2A,CPE
TFAP2A,MME
TFAP2A,HOMER1
TFAP2A,ABLIM1
TFAP2A,CUL1
TFAP2A,STT3B
TFAP2A,RTKN2
TFAP2A,RPP40
TFAP2A,SPPL2A
TFAP2A,MALT1
TFAP2A,EPB41L3
TFAP2A,REV3L
TFAP2A,CASD1
TFAP2A,ARHGAP29
TFAP2A,BLM
TFAP2A,UNC5D
TFAP2A,S1PR3
TFAP2A,LGR4
TFAP2A,IL6ST
TFAP2A,MANEA
TFAP2A,FAM89A
TFAP2A,RRAS2
TFAP2A,MCCC1
TFAP2A,PRICKLE1
TFAP2A,ANXA3
TFAP2A,GABRB2
TFAP2A,WDFY1
TFAP2A,PDE3B
TFAP2A,LTBP1
TFAP2A,ECI2
TFAP2A,FBN1
TFAP2A,BCAR3
TFAP2A,FAM135A
TFAP2A,PDLIM3
TFAP2A,KDM6A
TFAP2A,SEMA6D
TFAP2A,FN1
TFAP2A,TEX10
TFAP2A,MXI1
TFAP2A,CPVL
TFAP2A,PHLDA1
TFAP2A,CLGN
TFAP2A,DLGAP5
TFAP2A,SERHL2
TFAP2A,ITGA6
TFAP2A,DNAJB14
TFAP2A,CTBP2
TFAP2A,ITGA5
TFAP2A,FBXO5
TFAP2A,TCF4
TFAP2A,POU5F1
TFAP2A,FARSB
TFAP2A,ARFGAP3
TFAP2A,SMAD2
TFAP2A,GDAP1
TFAP2A,SYNC
TFAP2A,DSCC1
TFAP2A,UBTF
TFAP2A,NEDD4
TFAP2A,FLRT2
TFAP2A,ZNF521
TFAP2A,LRIG3
TFAP2A,SLC35A3
TFAP2A,JUND
TFAP2A,NUSAP1
TFAP2A,CCNB2
TFAP2A,STC1
TFAP2A,PALLD
TFAP2A,RBBP8
TFAP2A,GLMN
TFAP2A,VIM
TFAP2A,TMEM64
TFAP2A,DCLK1
TFAP2A,PNPLA8
TFAP2A,WDR35
TFAP2A,NRP2
TFAP2A,CDC20
TFAP2A,DPYSL3
TFAP2A,SKA3
TFAP2A,CNKSR3
TFAP2A,TJP2
TFAP2A,LPGAT1
TFAP2A,CCPG1
TFAP2A,SLC6A15
TFAP2A,ATP11B
TFAP2A,LEF1
TFAP2A,COLEC12
TFAP2A,SEMA3A
TFAP2A,WDR12
TFAP2A,GNG11
TFAP2A,AK4
TFAP2A,ARHGAP42
TFAP2A,MEX3C
TFAP2A,SFRP2
TFAP2A,PAM
TFAP2A,RSPO3
TFAP2A,INSIG2
TFAP2A,KLHL28
TFAP2A,RRN3
TFAP2A,RPE
TFAP2A,RAVER2
TFAP2A,LGALSL
TFAP2A,EZH2
TFAP2A,TET2
TFAP2A,COL4A1
TFAP2A,PRSS35
TFAP2A,CYP1B1
TFAP2A,GATM
TFAP2A,ESCO2
TFAP2A,CCDC138
TFAP2A,USP44
TFAP2A,TTC39B
TFAP2A,MAN1A1
TFAP2A,ZFYVE16
TFAP2A,MPHOSPH9
TFAP2A,TRIM28
TFAP2A,SENP7
TFAP2A,PTPRZ1
TFAP2A,STAT3
TFAP2A,CCNA2
TFAP2A,SULF2
TFAP2A,SLC39A8
TFAP2A,STIM2
TFAP2A,RNF13
TFAP2A,CD200
TFAP2A,CEP55
TFAP2A,KIF15
TFAP2A,SNAI2
TFAP2A,RFESD
TFAP2A,STK17B
TFAP2A,VPS54
TFAP2A,NUP54
TFAP2A,HTRA1
TFAP2A,BNIP3
TFAP2A,ZNF30
TFAP2A,STK38L
TFAP2A,TTK
TFAP2A,PRPS2
TFAP2A,FBXO28
TFAP2A,KDM2B
TFAP2A,DAAM1
TFAP2A,NCAM1
TFAP2A,CCNE2
TFAP2A,GINS2
TFAP2A,CAMK2D
TFAP2A,SLCO2A1
TFAP2A,WLS
TFAP2A,TFAP2A
TFAP2A,GATA4
TFAP2A,MLLT3
TFAP2A,WDR3
TFAP2A,MRPL1
TFAP2A,MRPS30
TFAP2A,RIN2
TFAP2A,ATP2B4
TFAP2A,QPCT
TFAP2A,ASS1
TFAP2A,YPEL5
TFAP2A,RGS5
TFAP2A,RPL17-C18orf32
TFAP2A,CAP2
TFAP2A,B4GALT4
TFAP2A,SEMA6A
TFAP2A,PLK1
TFAP2A,AMN1
TFAP2A,ANKRD26
TFAP2A,JPH1
TFAP2A,RFC3
TFAP2A,PIK3R5
TFAP2A,PGM2
TFAP2A,LIMCH1
TFAP2A,TMSB15B
TFAP2A,GCA
TFAP2A,EXO1
TFAP2A,DNA2
TFAP2A,MAGI3
TFAP2A,ACOX3
TFAP2A,ANKRD13C
TFAP2A,CLDN10
TFAP2A,KIAA1324L
TFAP2A,SNX18
TFAP2A,ELOVL2
TFAP2A,LRR1
TFAP2A,ESRP1
TFAP2A,STK3
TFAP2A,PPM1H
TFAP2A,ZNF516
TFAP2A,PIP4K2A
TFAP2A,APOBEC3C
TFAP2A,TP53
TFAP2A,BMPER
TFAP2A,AMIGO2
TFAP2A,POLR3G
TFAP2A,PLK2
TFAP2A,SOX17
TFAP2A,PRIM1
TFAP2A,ELMO1
TFAP2A,TFB2M
TFAP2A,CDCA8
TFAP2A,DECR1
TFAP2A,SLITRK2
TFAP2A,CRHBP
TFAP2A,MAP4K3
TFAP2A,EPCAM
TFAP2A,GATA6
TFAP2A,TNFRSF11B
TFAP2A,C4orf46
TFAP2A,SH3BGRL
TFAP2A,KDR
TFAP2A,SAMD3
TFAP2A,DTL
TFAP2A,FST
TFAP2A,AGL
TFAP2A,PTGR1
TFAP2A,RIOK1
TFAP2A,ZNF512
TFAP2A,MMP16
TFAP2A,FEZ1
TFAP2A,PREPL
TFAP2A,SORL1
TFAP2A,NDUFC2-KCTD14
TFAP2A,AGPAT5
TFAP2A,GPC3
TFAP2A,AR
TFAP2A,SLC46A3
TFAP2A,NLGN4X
TFAP2A,NUDT11
TFAP2A,KLHL4
TFAP2A,PCDH7
TFAP2A,EMB
TFAP2A,PRMT6
TFAP2A,SEMA3E
TFAP2A,DKK1
TFAP2A,THAP9
TFAP2A,NEDD9
TFAP2A,TTC27
TFAP2A,EGR1
TFAP2A,PMAIP1
TFAP2A,LIPG
TFAP2A,COMMD10
TFAP2A,SEMA5A
TFAP2A,CD9
TFAP2A,PFKFB2
TFAP2A,PELI2
TFAP2A,FBXO34
TFAP2A,ZNF518B
TFAP2A,ST3GAL6
TFAP2A,KRCC1
TFAP2A,RAD51AP1
TFAP2A,HSD17B11
TFAP2A,DYNC1I1
TFAP2A,KLF5
TFAP2A,EOMES
TFAP2A,ARL4D
TFAP2A,GLDC
TFAP2A,ZNF207
TFAP2A,OXTR
TFAP2A,SLC35F1
TFAP2A,FREM1
TFAP2A,PMP22
TFAP2A,PROM1
TFAP2A,GLRX
TFAP2A,RFPL2
TFAP2A,NUP35
TFAP2A,WNT5A
TFAP2A,CTSK
TFAP2A,ABCA1
TFAP2A,ERCC6L
TFAP2A,GATA3
TFAP2A,CBR1
TFAP2A,PCDH10
TFAP2A,ALCAM
TFAP2A,GABRB3
TFAP2A,HAPLN1
TFAP2A,LRRCC1
TFAP2A,ANGPT2
TFAP2A,PLXNA2
TFAP2A,NIPSNAP3A
TFAP2A,IGDCC4
TFAP2A,ITM2A
TFAP2A,SOX2
TFAP2A,CHL1
TFAP2A,MBIP
TFAP2A,UNC5C
TFAP2A,LUM
TFAP2A,SFRP1
TFAP2A,CYP26A1
TFAP2A,GPC6
TFAP2A,CALB1
TFAP2A,COL4A6
TFAP2A,B3GNT5
TFAP2A,BCL11A
TFAP2A,ST8SIA4
TFAP2A,NXT2
TP53,REV3L
TP53,PRDM1
TP53,TP53INP1
TP53,PMAIP1
TP53,UTP15
TP53,FLRT2
TP53,WDHD1
TP53,ABLIM1
TP53,TMEM131
TP53,KLHL12
TP53,RAD51AP1
TP53,TIPIN
TP53,THAP9
TP53,DEPDC1B
TRIM28,ZNF280B
TRIM28,C3orf14
TRIM28,STC1
TRIM28,ACOX3
TRIM28,TDP2
TRIM28,SLC35A3
TRIM28,BCAR3
TRIM28,ASNS
TRIM28,MEX3C
TRIM28,ABLIM1
TRIM28,POLR3G
TRIM28,AMN1
TRIM28,ELOVL2
TRIM28,TADA1
TRIM28,CBR1
TRIM28,PAM
TRIM28,PRDM1
TRIM28,ELMO1
TRIM28,WDHD1
TRIM28,PRICKLE1
TRIM28,TCF4
TRIM28,CALB1
TRIM28,SLC39A8
TRIM28,GCA
TRIM28,KIAA1324L
TRIM28,ST8SIA1
TRIM28,DDHD2
TRIM28,TMEM131
TRIM28,NAP1L3
TRIM28,TEX10
TRIM28,GLRX
TRIM28,MCC
TRIM28,PLOD2
TRIM28,ODC1
TRIM28,ADAMTS3
TRIM28,COBLL1
TRIM28,MLLT3
TRIM28,SPP1
TRIM28,OXTR
TRIM28,MAP4K3
TRIM28,STIM2
TRIM28,PMP22
TRIM28,TTC39B
TRIM28,ZNF521
TRIM28,PRSS35
TRIM28,SH3BGRL2
TRIM28,RTKN2
TRIM28,WDR35
TRIM28,SEMA6D
TRIM28,SULF2
TRIM28,TEAD4
TRIM28,LRAT
TRIM28,CCKBR
ZFP42,ACOX3
ZFP42,TRUB1
ZFP42,CCNA2
ZFP42,WDFY1
ZFP42,NDC80
ZFP42,MIA3
ZFP42,UTP15
ZFP42,KIF15
ZFP42,MBIP
ZFP42,OTUD6B
ZFP42,KLHL12
ZFP42,WDHD1
ZFP42,XRN1
ZFP42,EXO1
ZFP42,DYNC2LI1
ZFP42,PPT2
ZFP42,PHLDB2
ZFP42,PHC1
ZFP42,DEPDC1B
ZFP42,NUP54
ZFP42,RNF138
ZFP42,TTK
ZFP42,POLB
ZFP42,PALLD
ZFP42,JUND
ZNF207,PRDM1
ZNF207,PRICKLE1
ZNF207,DNMT3B
TEAD4,HOMER1
TEAD4,EPCAM
EGR1,SFRP2
NANOG,TCF7L1
JUND,AGL
JUND,CDCA8
JUND,PPP1R9A
JUND,EGR1
JUND,SFRP2
JUND,PTGR1
JUND,ANKRD26
JUND,TTC27
JUND,THAP9
JUND,PFKFB2
JUND,ZNF207
JUND,CCDC81
JUND,ISCA1
JUND,MBOAT1
JUND,NEDD4
JUND,RIOK1
JUND,SKA3
JUND,DSCC1
JUND,EZH2
JUND,RPE
JUND,TCF7L1
JUND,NT5DC3
JUND,TTC39B
JUND,EPHA4
JUND,WLS
JUND,HSD17B11
JUND,INSIG2
JUND,PRDM1
JUND,ALG6
JUND,CCNE2
JUND,LRAT
JUND,PDCD4
JUND,TNFRSF11B
JUND,MAN1A1
JUND,RHOBTB3
JUND,ATP2B4
JUND,TADA1
MXI1,KDM2B
MXI1,PHLDA1
MXI1,COL4A1
MXI1,CDCA2
MXI1,DPYSL3
MXI1,TEX10
MXI1,TIPARP
MXI1,CEP55
MXI1,ITPR2
MXI1,CAMK2D
MXI1,ANKRD26
MXI1,WDFY1
MXI1,CPVL
MXI1,EXO1
MXI1,SEMA6D
MXI1,SEMA6A
MXI1,DDHD2
MXI1,EOMES
MXI1,TFAP2A
MXI1,ANXA3
MXI1,BAMBI
MXI1,STK38L
MXI1,TMSB15B
MXI1,DYNC1I1
MXI1,NRP2
MXI1,CER1
MXI1,ARHGAP42
MXI1,GPSM2
MXI1,DNA2
MXI1,MLLT3
MXI1,SEMA3A
MXI1,WLS
MXI1,INSIG2
MXI1,KLHL24
MXI1,RRN3
MXI1,TSPAN12
MXI1,KIAA1324L
MXI1,CNKSR3
MXI1,NDC80
MXI1,EGR1
MXI1,MAN1A1
MXI1,SNX18
MXI1,TEAD4
MXI1,RHOBTB3
MXI1,XRN1
MXI1,GPC6
BCL11A,PAM
BCL11A,KDM2B
BCL11A,TJP2
BCL11A,NUP54
BCL11A,TCF7L1
BCL11A,USP44
BCL11A,SNX16
BCL11A,SFRP2
BCL11A,CER1
