Gene1,Gene2
MYC,SLC16A10
MYC,KAZALD1
MYC,FLNA
MYC,TTC39B
MYC,CBFB
MYC,IL1R1
MYC,OTULINL
MYC,CTTN
MYC,FLT3
MYC,EFNA1
MYC,CHRNB1
MYC,CDK18
MYC,ARHGEF18
MYC,CD81
MYC,OTUB2
MYC,TYROBP
MYC,GMNN
MYC,ADSSL1
MYC,APLP2
MYC,SOCS2
MYC,CD9
MYC,HAAO
MYC,TPM4
MYC,CTSS
MYC,RHOH
MYC,DENND2D
MYC,LDHB
MYC,STK17B
MYC,WLS
MYC,PRUNE2
MYC,DPP4
MYC,ANGPT1
MYC,UNC93B1
MYC,EEPD1
MYC,TGM2
MYC,DUSP6
MYC,RNF125
MYC,PTPRE
MYC,DUSP5
MYC,LGALS1
MYC,DHRS3
MYC,STXBP1
MYC,EMB
MYC,LY9
MYC,TMEM37
MYC,SPC24
MYC,PLIN3
MYC,AKNA
MYC,SELENOP
MYC,MKI67
MYC,H2-Q6
MYC,CCDC112
MYC,BTLA
MYC,RFTN1
MYC,PANX1
MYC,GRAMD1A
MYC,NDRG2
MYC,JAM3
MYC,TFR2
MYC,PTGS1
MYC,FOXO1
MYC,LACTB
MYC,RASSF2
MYC,CTSB
MYC,PPIC
MYC,METTL7A1
MYC,TES
MYC,LDHD
MYC,USP11
MYC,S100A6
MYC,F11R
MYC,APP
MYC,NWD1
MYC,BDH2
MYC,TBXA2R
MYC,PRNP
MYC,LYN
MYC,SELPLG
MYC,PAG1
MYC,SSTR2
MYC,LAX1
MYC,MEF2C
MYC,PIRB
MYC,TMEM246
MYC,KCTD12
MYC,TFPI
MYC,VLDLR
MYC,NPDC1
MYC,APOE
MYC,NOTCH1
MYC,CAPG
MYC,FHL1
MYC,CORO7
MYC,PAQR5
MYC,IKZF1
MYC,LSP1
MYC,FAM171A1
MYC,CTSF
MYC,CCL9
MYC,PYGL
MYC,FCRL1
MYC,HID1
MYC,GBP9
MYC,PGRMC1
MYC,CISH
MYC,GOLM1
MYC,CAV2
MYC,EMP1
MYC,NAV1
MYC,ZMIZ1
MYC,SNAP23
MYC,LGMN
MYC,ITGA6
MYC,KIF17
MYC,LRRC8C
MYC,IRAK3
MYC,DOCK10
MYC,SYK
MYC,ANKRD44
MYC,VEGFC
MYC,GM973
MYC,SLC9A9
MYC,PSTPIP1
MYC,PLEK
MYC,SDSL
MYC,CD55
MYC,KRT18
MYC,COL4A2
MYC,COL4A1
MYC,ACAP1
MYC,SPI1
MYC,CASP12
MYC,NAPSA
MYC,CD48
MYC,BC035044
MYC,TBXAS1
MYC,GBP2
MYC,SH2D5
MYC,PARP8
MYC,ANKRD33B
MYC,UBASH3A
MYC,CD93
MYC,ATP8B4
MYC,P2RY14
MYC,CFP
MYC,TNFAIP2
MYC,KBTBD11
MYC,CMAH
MYC,UBE2L6
MYC,MN1
MYC,EVI2A
MYC,ESR1
MYC,PDGFRB
MYC,PARVG
MYC,CD74
MYC,CSGALNACT1
MYC,RBPMS
MYC,MYC
MYC,TMEM173
MYC,TESPA1
MYC,UPP1
MYC,CTSH
MYC,PEAR1
MYC,GGTA1
MYC,PRKCH
MYC,IFI27L2A
MYC,CD53
MYC,SLC35D3
MYC,ARPP21
MYC,GBP4
MYC,CD244A
MYC,GATA2
MYC,PDE1B
MYC,PROCR
MYC,CLEC12A
MYC,ARHGAP27
MYC,GIMAP5
MYC,GPR65
MYC,CERS4
MYC,PLD4
MYC,GIMAP8
MYC,GNG2
MYC,BLNK
MYC,RASAL3
MYC,NEURL3
MYC,FUCA2
MYC,SLCO3A1
MYC,ANXA2
MYC,GIMAP1
MYC,SELL
MYC,GDF3
MYC,ARHGAP15
MYC,PKIB
MYC,SAMSN1
MYC,SLFN2
MYC,RASA4
MYC,TRPV2
MYC,LCK
MYC,DOCK11
MYC,VAMP5
MYC,CD69
MYC,CST7
MYC,FAM110C
MYC,EPSTI1
MYC,SATB1
MYC,OSGIN1
MYC,CPXM1
MYC,ARHGEF39
MYC,ITGAL
MYC,ENPP5
MYC,MCTP2
MYC,IFI27
MYC,ABCG2
MYC,PF4
MYC,SEMA3D
MYC,RCSD1
MYC,SLC2A3
MYC,MYLK
MYC,TRAF1
MYC,GSTT1
MYC,PRSS57
MYC,RP2
MYC,SLC16A11
MYC,IL7R
MYC,PLPPR3
MYC,SMPDL3A
MYC,CDKN1C
MYC,SIGLECG
MYC,OBSCN
MYC,UBA7
MYC,GFI1B
MYC,PLXNC1
MYC,SERPINB1A
MYC,SLC22A3
MYC,CRIP1
MYC,DOK2
MYC,GPR18
MYC,FUT7
MYC,VAV3
MYC,TSPAN2
MYC,SERPINA3G
MYC,SERPINA3F
MYC,PLAC8
MYC,NCF1
MYC,MAGED2
MYC,MAMDC2
MYC,HACD4
MYC,GM1966
MYC,5430427O19RIK
MYC,ALDH1A1
MYC,LTB
MYC,RNASE6
MYC,CD33
MYC,JCHAIN
MYC,GPR171
MYC,SPNS3
MYC,GGT5
MYC,CADPS2
MYC,AFF3
MYC,RHOF
MYC,ADGRG3
MYC,EBI3
MYC,FSTL1
MYC,ART4
MYC,CTSW
MYC,MYCT1
MYC,ARL11
MYC,TM6SF1
MYC,H2-OB
MYC,CYFIP2
MYC,SYTL1
MYC,D630039A03RIK
MYC,WFDC2
MYC,SULT1A1
MYC,CLIP3
MYC,GNG11
NOTCH1,PAFAH2
NOTCH1,PPCDC
NOTCH1,TXNIP
NOTCH1,LCK
NOTCH1,CDK19
NOTCH1,DYNLL1
NOTCH1,TMEM206
NOTCH1,ITSN1
NOTCH1,DUSP6
NOTCH1,FDFT1
NOTCH1,NT5C3
NOTCH1,TUBB4B
NOTCH1,PRIM1
NOTCH1,MSMO1
NOTCH1,ME2
NOTCH1,JPT1
NOTCH1,LAX1
NOTCH1,CDK17
NOTCH1,TIPIN
NOTCH1,SLBP
NOTCH1,OTULINL
NOTCH1,PPM1G
NOTCH1,MPZL1
NOTCH1,GM2A
NOTCH1,FRMD6
NOTCH1,ZFP367
NOTCH1,FUT8
NOTCH1,NCAPD2
NOTCH1,VAMP1
NOTCH1,SPC24
NOTCH1,STARD4
NOTCH1,NUCB2
NOTCH1,MKI67
NOTCH1,SLC16A10
NOTCH1,ZNRF2
NOTCH1,SLC39A13
NOTCH1,TMEM123
NOTCH1,RGS2
NOTCH1,LONP2
NOTCH1,DTL
NOTCH1,COQ8A
NOTCH1,CDT1
NOTCH1,SERP1
NOTCH1,ARPP21
NOTCH1,ELOVL5
NOTCH1,RANBP1
NOTCH1,ZFP62
NOTCH1,DCK
NOTCH1,SSH2
NOTCH1,CIPC
NOTCH1,ZFP422
NOTCH1,TFPI
NOTCH1,PSTPIP1
NOTCH1,MAN1A
NOTCH1,CCT2
NOTCH1,UHRF1
NOTCH1,TSPAN3
NOTCH1,STXBP1
NOTCH1,TBC1D5
NOTCH1,MYC
NOTCH1,PAG1
NOTCH1,ACAP1
NOTCH1,FADS1
NOTCH1,LGMN
NOTCH1,RAB38
NOTCH1,AP1S2
NOTCH1,TMEM14C
NOTCH1,NHP2
NOTCH1,NRROS
NOTCH1,PRKCH
NOTCH1,NCEH1
NOTCH1,CAMK1D
NOTCH1,ARHGAP18
NOTCH1,TESPA1
NOTCH1,MGAT1
NOTCH1,ADGRL4
NOTCH1,SLC39A6
NOTCH1,CKS1B
NOTCH1,GAS2L3
NOTCH1,ARID5A
NOTCH1,EEPD1
NOTCH1,LDHB
NOTCH1,RNF13
NOTCH1,CAV2
NOTCH1,RAB27B
NOTCH1,TBXA2R
NOTCH1,GNG11
NOTCH1,RP2
NOTCH1,TRPC6
NOTCH1,CD244A
NOTCH1,FOXO1
NOTCH1,GUCY1A1
NOTCH1,TMEM246
NOTCH1,GSN
NOTCH1,RNF38
NOTCH1,PYGL
NOTCH1,VEGFC
NOTCH1,RNASE6
NOTCH1,MYO5A
NOTCH1,GBP9
NOTCH1,CD34
NOTCH1,DPP4
NOTCH1,GBP4
NOTCH1,JAM3
NOTCH1,PKIB
NOTCH1,CPQ
NOTCH1,CTSH
NOTCH1,RHOH
NOTCH1,PPIC
NOTCH1,IRF8
NOTCH1,PTPRE
NOTCH1,SLC18A1
NOTCH1,FLT3
NOTCH1,TRIM16
NOTCH1,TM6SF1
NOTCH1,PLXDC2
NOTCH1,STK17B
NOTCH1,SMPDL3A
NOTCH1,ANXA5
NOTCH1,NLRC3
NOTCH1,RASSF2
NOTCH1,APLP2
NOTCH1,CSGALNACT1
NOTCH1,PDGFRB
NOTCH1,IL12A
NOTCH1,CDKN1C
RAG2,SLBP
RAG2,DEF8
RAG2,FRMD6
RAG2,CKS1B
RAG2,RGS2
RAG2,SLC18A1
RAG2,SSH2
RAG2,COQ8A
RAG2,TMEM268
RAG2,TBC1D5
RAG2,STK17B
RAG2,PTP4A3
RAG2,ZNRF2
RAG2,FUT8
RAG2,SERP1
RAG2,CCT2
RAG2,GMNN
RAG2,ANKRD44
RAG2,IL17RA
RAG2,RASAL3
RAG2,CTSB
RAG2,TMEM123
RAG2,ZFP422
RAG2,TMEM206
RAG2,ZFP62
RAG2,DTL
RAG2,OTULINL
RAG2,SLC39A13
RAG2,RFTN1
RAG2,CCNG2
RAG2,SNAP47
RAG2,TMEM14C
RAG2,NUDT19
RAG2,TSPAN3
RAG2,ABHD17B
RAG2,GIMAP1
RAG2,DYNLL1
RAG2,CDK19
RAG2,SERPINB6A
RAG2,PGRMC1
RAG2,UNC93B1
RAG2,DUSP1
RAG2,DUSP5
RAG2,JPT1
RAG2,SLC44A2
RAG2,ARID5A
RAG2,RNF38
RAG2,ELF1
RAG2,GAA
RAG2,DCK
RAG2,LACTB
RAG2,TAPT1
RAG2,APLP2
RAG2,CBX7
RAG2,ME2
RAG2,CDK17
RAG2,PAG1
RAG2,LRRC8C
RAG2,ITGA6
RAG2,SYK
RAG2,VAMP1
RAG2,NCEH1
RAG2,RANBP1
RAG2,ITPR2
RAG2,LONP2
RAG2,RNF13
RAG2,FCHO2
RAG2,TESPA1
RAG2,DHRS3
RAG2,ANXA5
RAG2,TXNIP
RAG2,ERP29
RAG2,PARP8
RAG2,TIPIN
RAG2,PPCDC
RAG2,CREG1
RAG2,CNN3
RAG2,TES
RAG2,TUBB4B
RAG2,PANX1
RAG2,NRROS
RAG2,GAS2L3
RAG2,TRIM59
RAG2,SLFN2
RAG2,MOGS
RAG2,ANGPT1
RAG2,OTUB2
RAG2,FOXO1
RAG2,SELENOP
RAG2,ITGB2
RAG2,STK10
RAG2,LY9
RAG2,ZYX
RAG2,CDT1
RAG2,ITSN1
RAG2,PPP1R15A
RAG2,RCSD1
RAG2,NT5C3
RAG2,CAMK1D
RAG2,RASSF2
RAG2,RGS19
RAG2,TPM4
RAG2,RAG2
RAG2,NCAPD2
RAG2,CBFB
RAG2,DOCK10
RAG2,CD81
RAG2,MAN1A
RAG2,LSP1
RAG2,LTB
RAG2,EMB
RAG2,ARHGAP27
RAG2,ELOVL5
RAG2,GBP4
RAG2,FADS1
RAG2,GM2A
RAG2,GBP9
RAG2,CTSL
RAG2,PSTPIP1
RAG2,MPZL1
RAG2,CYFIP2
RAG2,SGMS1
RAG2,ZFP367
RAG2,PPM1G
RAG2,GRAMD1A
RAG2,PARVG
RAG2,PTPRE
RAG2,WLS
RAG2,N4BP3
RAG2,SATB1
RAG2,CIPC
RAG2,SLC39A6
RAG2,MGAT1
RAG2,SAT1
RAG2,STARD4
RAG2,POLA2
RAG2,ST8SIA4
RAG2,MYO5A
RAG2,KAZALD1
RAG2,SLC9A9
RAG2,RNF125
RAG2,ARHGAP18
RAG2,CISH
RAG2,GSTM1
RAG2,LDHB
RAG2,DPP4
RAG2,AP1S2
RAG2,VAV3
RAG2,NOTCH1
RAG2,PRIM1
RAG2,IRAK3
RAG2,EEPD1
RAG2,ZMIZ1
RAG2,MSMO1
RAG2,TRPV2
RAG2,PRPS2
RAG2,TBXA2R
RAG2,SP100
RAG2,CSGALNACT1
RAG2,IKZF1
RAG2,ACAP1
RAG2,SLC26A11
RAG2,PLXDC2
RAG2,FUCA2
RAG2,SELPLG
RAG2,KIF17
RAG2,TOP2A
RAG2,NDRG2
RAG2,CD48
RAG2,METTL7A1
RAG2,PRKCH
RAG2,SLCO3A1
RAG2,SLC16A10
RAG2,DENND2D
RAG2,GSN
RAG2,SLC43A2
RAG2,AKNA
RAG2,RP2
RAG2,VAMP5
RAG2,UHRF1
RAG2,NHP2
RAG2,SPC24
RAG2,USP11
RAG2,BCL2
RAG2,SNAP23
RAG2,PAFAH2
RAG2,MCTP2
RAG2,SMPDL3A
RAG2,CHRNB1
RAG2,PKN3
RAG2,RAMP1
RAG2,EPSTI1
RAG2,CD55
RAG2,SLAMF1
RAG2,STXBP1
RAG2,MKI67
RAG2,ARPP21
RAG2,CTNNAL1
RAG2,ITGAL
RAG2,PLIN3
RAG2,ARHGAP15
RAG2,UAP1L1
RAG2,PRNP
RAG2,DUSP6
RAG2,FDFT1
RAG2,DOCK11
RAG2,ANXA2
RAG2,ARHGEF39
RAG2,UBASH3A
RAG2,TSPAN2
RAG2,SLC29A1
RAG2,SIGLECG
RAG2,RNF213
RAG2,IFI209
RAG2,CORO7
RAG2,GPR171
RAG2,CAPG
RAG2,CD44
RAG2,ESR1
RAG2,PLXNC1
RAG2,TM6SF1
RAG2,ADSSL1
RAG2,GBP2
RAG2,RHOH
RAG2,LCK
RAG2,LYN
RAG2,HID1
RAG2,LAX1
RAG2,ITM2A
RAG2,CCR7
RAG2,CD52
RAG2,FLNA
RAG2,AMPD2
RAG2,FAM171A1
RAG2,GIMAP8
RAG2,CERS4
RAG2,H2-Q6
RAG2,UBA7
RAG2,KCNK5
RAG2,TRIM16
RAG2,CD69
RAG2,F2R
RAG2,IL7R
RAG2,NLRC3
RAG2,RASA4
RAG2,SPNS3
RAG2,SELL
RAG2,ABCG3
RAG2,PLSCR4
RAG2,CD53
RAG2,GGTA1
RAG2,KCTD12
RAG2,CTSS
RAG2,UBE2L6
RAG2,DOK2
RAG2,CDK6
RAG2,CTSH
RAG2,LGMN
RAG2,ABCG2
RAG2,NUCB2
RAG2,CD93
RAG2,RRAS
RAG2,IPCEF1
RAG2,NEURL3
RAG2,IL12A
RAG2,MEF2C
RAG2,CRIP1
RAG2,KBTBD11
RAG2,CPQ
RAG2,TTC39B
RAG2,NSMF
RAG2,IFI27
RAG2,5430427O19RIK
RAG2,SLC2A3
RAG2,GOLM1
RAG2,PEAR1
RAG2,VEGFC
RAG2,SDC1
RAG2,NAPSA
RAG2,SPI1
RAG2,DNTT
RAG2,BC035044
RAG2,ART4
RAG2,MEIS1
RAG2,BLNK
RAG2,RBPMS
RAG2,SAMSN1
RAG2,RHOF
RAG2,MYC
RAG2,LGALS1
RAG2,GIMAP5
RAG2,SERPINA3G
RAG2,SERPINA3F
RAG2,MAGED2
RAG2,GPR18
RAG2,IRF8
RAG2,APP
RAG2,ITGB5
RAG2,CCDC112
RAG2,FCRL1
RAG2,BTLA
RAG2,TMEM173
RAG2,CAV2
RAG2,H2-DMA
RAG2,SH2D5
RAG2,GNG2
RAG2,CD9
RAG2,RNASE6
RAG2,AFDN
RAG2,ARRDC4
RAG2,H2-OB
RAG2,IFI213
RAG2,ENPP5
RAG2,LAG3
RAG2,TYROBP
RAG2,ANKRD33B
RAG2,CMAH
RAG2,MAMDC2
RAG2,PKIB
RAG2,SPNS2
RAG2,SOCS2
RAG2,P2RY14
RAG2,HAAO
RAG2,SSTR2
RAG2,PYGL
RAG2,GSTT1
RAG2,IL17RE
RAG2,NWD1
RAG2,SYTL1
RAG2,SLC22A3
RAG2,ENG
RAG2,IGFBP4
RAG2,TRAF1
RAG2,GFI1B
RAG2,NAV1
RAG2,AFF3
RAG2,MN1
RAG2,PRR5
RAG2,IFI27L2A
RAG2,S100A6
RAG2,CD74
RAG2,EVI2A
RAG2,CD63
RAG2,ATP8B4
RAG2,EMP1
RAG2,GM1966
RAG2,PLEK
RAG2,GPR65
RAG2,ITGB7
RAG2,PAQR5
RAG2,CDKN1C
RAG2,PDGFRB
RAG2,FSTL1
RAG2,TFR2
RAG2,CLEC12A
RAG2,PIRB
RAG2,F11R
RAG2,SERPINB1A
RAG2,CSF3R
RAG2,PLAC8
RAG2,RAB38
RAG2,TNFAIP2
RAG2,PTGS1
RAG2,ARL11
RAG2,CTSW
RAG2,TGM2
RAG2,PLD4
RAG2,PECAM1
RAG2,TINAGL1
RAG2,TBXAS1
RAG2,ESAM
RAG2,FLT3
RAG2,FAM110C
RAG2,PDZK1IP1
RAG2,VLDLR
RAG2,BPIFC
RAG2,ADGRL4
RAG2,GUCY1A1
RAG2,CTTN
RAG2,P2RX1
RAG2,KLHL4
SATB1,SSH2
SATB1,ARHGAP15
SATB1,CAPG
SATB1,TESPA1
SATB1,LCK
SATB1,ARPP21
SATB1,DHRS3
SATB1,DOCK10
SATB1,SLC9A9
SATB1,TES
SATB1,CCNG2
SATB1,VAMP1
SATB1,NT5C3
SATB1,BTLA
SATB1,GBP4
SATB1,SLC2A3
SATB1,CLEC12A
SATB1,LAX1
SATB1,PAFAH2
SATB1,SLC39A13
SATB1,SAMSN1
SATB1,CMAH
SATB1,ACAP1
SATB1,DUSP6
SATB1,LY9
SATB1,MGAT1
SATB1,ZFP62
SATB1,METTL7A1
SATB1,GPR18
SATB1,RASAL3
SATB1,ITGAL
SATB1,GBP9
SATB1,ABHD17B
SATB1,TMEM123
SATB1,RANBP1
SATB1,TRPV2
SATB1,PTPRE
SATB1,NCEH1
SATB1,RRAS
SATB1,CCR7
SATB1,EVI2A
SATB1,GM2A
SATB1,DEF8
SATB1,ELOVL5
SATB1,PLIN3
SATB1,CIPC
SATB1,CDK17
SATB1,TMEM173
SATB1,ARID5A
SATB1,TBXA2R
SATB1,DOK2
SATB1,CDK19
SATB1,PPP1R15A
SATB1,PSTPIP1
SATB1,DTL
SATB1,GPR65
SATB1,CAMK1D
SATB1,PLD4
SATB1,SELPLG
SATB1,ANXA5
SATB1,GPR171
SATB1,CCT2
SATB1,SLA
SATB1,CD52
SATB1,TMEM206
SATB1,GSTM1
SATB1,NWD1
SATB1,TXNIP
SATB1,FRMD6
SATB1,LONP2
SATB1,IFI27
SATB1,SLC16A11
SATB1,GAA
SATB1,SAT1
SATB1,ARHGAP18
SATB1,LRRC8C
SATB1,NLRC3
SATB1,CD69
SATB1,SP100
SATB1,ATP8B4
SATB1,MYC
SATB1,SYK
SATB1,RHOH
SATB1,ME2
SATB1,ITGB2
SATB1,KCTD12
SATB1,CD53
SATB1,H2-OB
SATB1,AKNA
SATB1,ZFP422
SATB1,JPT1
SATB1,MKI67
SATB1,NRROS
SATB1,UBA7
SATB1,TIPIN
SATB1,PPCDC
SATB1,LTB
SATB1,CBFB
SATB1,SATB1
SATB1,CPQ
SATB1,BCL2
SATB1,PTP4A3
SATB1,SERPINB6A
SATB1,ERP29
SATB1,EPSTI1
SATB1,RASSF2
SATB1,MOGS
SATB1,CD33
SATB1,PRKCH
SATB1,UBASH3A
SATB1,CCL9
SATB1,GIMAP1
SATB1,UBE2L6
SATB1,SERP1
SATB1,SLAMF1
SATB1,SPC24
SATB1,ELF1
SATB1,RGS19
SATB1,DUSP1
SATB1,ST8SIA4
SATB1,CST7
SATB1,IL7R
SATB1,FCRL1
SATB1,NHP2
SATB1,FCHO2
SATB1,KLHL4
SATB1,KAZALD1
SATB1,ZNRF2
SATB1,BDH2
SATB1,IL17RE
SATB1,MSMO1
SATB1,NDRG2
SATB1,SLBP
SATB1,FADS1
SATB1,UNC93B1
SATB1,RNASE6
SATB1,COQ8A
SATB1,SLC39A6
SATB1,PANX1
SATB1,TRAF1
SATB1,CHRNB1
SATB1,SELL
SATB1,IRAK3
SATB1,SLC18A1
SATB1,LSP1
SATB1,SLC26A11
SATB1,CDT1
SATB1,TBC1D5
SATB1,ANKRD44
SATB1,UHRF1
SATB1,CKS1B
SATB1,CBX7
SATB1,AP1S2
SATB1,IFI27L2A
SATB1,SLC44A2
SATB1,SLC35D3
SATB1,CORO7
SATB1,HACD4
SATB1,NCAPD2
SATB1,TMEM268
SATB1,MPZL1
SATB1,GGTA1
SATB1,OTULINL
SATB1,RNF125
SATB1,DUSP5
SATB1,CYFIP2
SATB1,TUBB4B
SATB1,SLC16A10
SATB1,PRSS57
SATB1,USP11
SATB1,TYROBP
SATB1,SLC43A2
SATB1,ITGA6
SATB1,GBP2
SATB1,SERPINB1A
SATB1,PIRB
SATB1,IPCEF1
SATB1,ESR1
SATB1,ABCG3
SATB1,ARHGEF18
SATB1,LDHB
SATB1,ARHGEF39
SATB1,CD244A
SATB1,ITSN1
SATB1,MAN1A
SATB1,CREG1
SATB1,P2RY14
SATB1,OSGIN1
SATB1,NAPSA
SATB1,SELENOP
SATB1,PARVG
SATB1,CFP
SATB1,ANGPT1
SATB1,NCF1
SATB1,MCTP2
SATB1,5430427O19RIK
SATB1,ITGB7
SATB1,DENND2D
SATB1,ZYX
SATB1,LACTB
SATB1,LAG3
SATB1,TRIM59
SATB1,UAP1L1
SATB1,CD48
SATB1,ZMIZ1
SATB1,VAMP5
SATB1,SGMS1
SATB1,PARP8
SATB1,STK10
SATB1,PLEK
SATB1,TMEM14C
SATB1,STARD4
SATB1,GNG2
SATB1,MEF2C
SATB1,CISH
SATB1,ITPR2
SATB1,RGS2
SATB1,HAAO
SATB1,CTSS
SATB1,NEURL3
SATB1,IFI213
SATB1,GIMAP4
SATB1,GIMAP5
SATB1,DPP4
SATB1,GM4951
SATB1,IFI209
SATB1,IL18RAP
SATB1,S100A6
SATB1,GSN
SATB1,NUDT19
SATB1,KCNK5
SATB1,OAS2
SATB1,TLR7
SATB1,PRIM1
SATB1,FLT3
SATB1,RNF13
SATB1,LPCAT2
SATB1,BLNK
SATB1,SLFN2
SATB1,AMPD2
SATB1,ITM2A
SATB1,D630039A03RIK
SATB1,TM6SF1
SATB1,TSPAN3
SATB1,IKZF1
SATB1,GMNN
SATB1,FDFT1
SATB1,STK17B
SPI1,SLC39A13
SPI1,CD53
SPI1,SLC43A2
SPI1,DUSP5
SPI1,PIRB
SPI1,FGD2
SPI1,TMEM206
SPI1,NCEH1
SPI1,SAMSN1
SPI1,ITPR2
SPI1,SYK
SPI1,VAMP1
SPI1,GPR18
SPI1,CFP
SPI1,DOCK10
SPI1,H2-Q6
SPI1,TM6SF1
SPI1,IL7R
SPI1,ELF1
SPI1,ARID5A
SPI1,FCRL1
SPI1,CLEC12A
SPI1,RGS19
SPI1,CBFB
SPI1,ERP29
SPI1,PLD4
SPI1,VAV3
SPI1,NCF1
SPI1,DTL
SPI1,TESPA1
SPI1,CTSS
SPI1,APOE
SPI1,ATP8B4
SPI1,MYO5A
SPI1,TBC1D5
SPI1,RBPMS
SPI1,RANBP1
SPI1,SLC39A6
SPI1,RNASE6
SPI1,PF4
SPI1,SGMS1
SPI1,OSGIN1
SPI1,EBI3
SPI1,MAGED2
SPI1,ARHGAP15
SPI1,ARL11
SPI1,ITGB2
SPI1,PARVG
SPI1,GFI1B
SPI1,ARRDC4
SPI1,ME2
SPI1,LYN
SPI1,P2RY14
SPI1,H2-DMA
SPI1,WFDC17
SPI1,KCTD12
SPI1,ITSN1
SPI1,BC035044
SPI1,TYROBP
SPI1,METTL7A1
SPI1,ARHGAP27
SPI1,HACD4
SPI1,SLC26A11
SPI1,OAS2
SPI1,PPM1G
SPI1,WLS
SPI1,LACTB
SPI1,LONP2
SPI1,TFEC
SPI1,RFTN1
SPI1,PLIN3
SPI1,PROCR
SPI1,NT5C3
SPI1,ITGAL
SPI1,GAS2L3
SPI1,MKI67
SPI1,LPCAT2
SPI1,RASSF2
SPI1,STARD4
SPI1,GSTM1
SPI1,KAZALD1
SPI1,GNG2
SPI1,GRAMD1A
SPI1,TRPV2
SPI1,DOK2
SPI1,CD244A
SPI1,TRIM47
SPI1,NUDT19
SPI1,IKZF1
SPI1,FUT8
SPI1,ZNRF2
SPI1,LSP1
SPI1,ANKRD44
SPI1,NWD1
SPI1,CCL9
SPI1,TMEM173
SPI1,NAPSA
SPI1,RCSD1
SPI1,CCL3
SPI1,FCHO2
SPI1,NUCB2
SPI1,UNC93B1
SPI1,CD48
SPI1,CCT2
SPI1,RHOH
SPI1,SERP1
SPI1,ABCG3
SPI1,GBP9
SPI1,ANXA5
SPI1,DOCK11
SPI1,CTTN
SPI1,LDHB
SPI1,CAPG
SPI1,ST8SIA4
SPI1,ENG
SPI1,NRROS
SPI1,CST7
SPI1,FUT7
SPI1,PTGS1
SPI1,CDT1
SPI1,DHRS3
SPI1,VAMP5
SPI1,PLEK
SPI1,MGAT1
SPI1,AMPD2
SPI1,CTSH
SPI1,DENND2D
SPI1,CD33
SPI1,ITGAM
SPI1,EVI2A
SPI1,H2-OB
SPI1,ZFP62
SPI1,CAMK1D
SPI1,RNF125
SPI1,TES
SPI1,CDK19
SPI1,FGD5
SPI1,ABCG2
SPI1,UHRF1
SPI1,ITGB7
SPI1,PANX1
SPI1,ELOVL5
SPI1,SSH2
SPI1,RNF213
SPI1,IL18RAP
SPI1,ZFP367
SPI1,SELL
SPI1,MEF2C
SPI1,CRACR2B
SPI1,SELPLG
SPI1,TBXAS1
SPI1,ARHGAP18
SPI1,GM2A
SPI1,EPSTI1
SPI1,DUSP6
SPI1,SELENOP
SPI1,GBP4
SPI1,AP1S2
SPI1,RNF13
SPI1,RNF38
SPI1,CTSB
SPI1,BCL2
SPI1,SULT1A1
SPI1,TNFAIP2
SPI1,GIMAP5
SPI1,SP100
SPI1,CD69
SPI1,SPI1
SPI1,TMEM123
SPI1,ARHGEF39
SPI1,SLC2A3
SPI1,SLC18A1
SPI1,SERPINA3G
SPI1,SERPINA3F
SPI1,GBP2
SPI1,PSTPIP1
SPI1,SLBP
SPI1,ANXA2
SPI1,GIMAP1
SPI1,HSD3B7
SPI1,IL1R1
SPI1,PLXNC1
SPI1,IFI213
SPI1,ARPP21
SPI1,UAP1L1
SPI1,SCARF1
SPI1,SERPINB6A
SPI1,TFR2
SPI1,RP2
SPI1,UBA7
SPI1,EEPD1
SPI1,PAFAH2
SPI1,ESR1
SPI1,MPO
SPI1,SLC29A1
SPI1,UBASH3A
SPI1,LRRC8C
SPI1,S100A6
SPI1,PPP1R15A
SPI1,NHP2
SPI1,TMEM14C
SPI1,RASAL3
SPI1,PKN3
SPI1,CKS1B
SPI1,SATB1
SPI1,SPNS3
SPI1,CSF3R
SPI1,GM973
SPI1,APLP2
SPI1,CD74
SPI1,TMEM246
SPI1,FCGRT
SPI1,GAA
SPI1,HAAO
SPI1,ACAP1
SPI1,DYNLL1
SPI1,CCR7
SPI1,BPIFC
SPI1,CD63
SPI1,SLFN2
SPI1,PDE1B
SPI1,AKNA
SPI1,BLNK
SPI1,GSN
SPI1,PTP4A3
SPI1,SLCO3A1
SPI1,GPR65
SPI1,MOGS
SPI1,FLT3
SPI1,RAB38
SPI1,FUCA2
SPI1,CD52
SPI1,SLC44A2
SPI1,NCAPD2
SPI1,CDK18
SPI1,PYGL
SPI1,CMAH
SPI1,OTULINL
SPI1,GMNN
SPI1,IPCEF1
SPI1,FRMD6
SPI1,DPP4
SPI1,TRIM16
SPI1,FADS1
SPI1,CASP12
SPI1,DEF8
SPI1,TOP2A
SPI1,SOCS2
SPI1,PDZK1IP1
SPI1,IFI209
SPI1,NEURL3
SPI1,GIMAP4
SPI1,SSTR2
SPI1,SLC9A9
SPI1,GPR171
SPI1,MEIS1
SPI1,CERS4
SPI1,CAV2
SPI1,STK10
SPI1,ANGPT1
SPI1,SPNS2
SPI1,TMEM268
SPI1,TXNIP
SPI1,GNG11
SPI1,PTPRE
SPI1,PRKCH
SPI1,RAMP1
SPI1,USP11
SPI1,SMPDL3A
SPI1,PLSCR4
